state,Age,Q0,Q75
VA,77,0.3681,0.06371314268780559
VA,78,0.39147,0.09834049488813157
VA,79,0.41776,0.1372944139872574
VA,80,0.44525000000000003,0.17802637427767076
VA,81,0.47187,0.2174692547044007
VA,82,0.50261,0.26301674322121793
VA,83,0.53344,0.30869758482738185
VA,84,0.56714,0.3586309082827086
VA,85,0.60276,0.4114090976440954
VA,86,0.63781,0.46334271743962063
VA,87,0.67445,0.517632241813602
VA,88,0.70987,0.570114090976441
VA,89,0.7459,0.6234997777448511
VA,90,0.77932,0.6730182249222108
VA,91,0.81089,0.719795525263002
VA,92,0.84184,0.7656541709882946
VA,93,0.87103,0.8089050229663654
VA,94,0.89647,0.8465994962216625
VA,95,0.9198999999999999,0.8813157504815529
VA,96,0.93889,0.909453252333679
VA,97,0.95461,0.9327455919395466
VA,98,0.96724,0.9514594754778486
VA,99,0.97705,0.9659949622166247
VA,100,0.98442,0.976915098533116
WA,0,0,NA
WA,1,0.0042999999999999705,NA
WA,2,0.0047399999999999665,NA
WA,3,0.0050000000000000044,NA
WA,4,0.005199999999999982,NA
WA,5,0.005329999999999946,NA
WA,6,0.005410000000000026,NA
WA,7,0.005569999999999964,NA
WA,8,0.005680000000000018,NA
WA,9,0.005759999999999987,NA
WA,10,0.005850000000000022,NA
WA,11,0.005900000000000016,NA
WA,12,0.006000000000000005,NA
WA,13,0.006149999999999989,NA
WA,14,0.006319999999999992,NA
WA,15,0.00656000000000001,NA
WA,16,0.006820000000000048,NA
WA,17,0.007269999999999999,NA
WA,18,0.007870000000000044,NA
WA,19,0.008469999999999978,NA
WA,20,0.009159999999999946,NA
WA,21,0.010020000000000029,NA
WA,22,0.011190000000000033,NA
WA,23,0.012179999999999969,NA
WA,24,0.013149999999999995,NA
WA,25,0.014109999999999956,NA
WA,26,0.015270000000000006,NA
WA,27,0.01634000000000002,NA
WA,28,0.01744000000000001,NA
WA,29,0.01856000000000002,NA
WA,30,0.01988000000000001,NA
WA,31,0.021379999999999955,NA
WA,32,0.022869999999999946,NA
WA,33,0.024469999999999992,NA
WA,34,0.026059999999999972,NA
WA,35,0.027750000000000052,NA
WA,36,0.029360000000000053,NA
WA,37,0.03117000000000003,NA
WA,38,0.03298000000000001,NA
WA,39,0.03471999999999997,NA
WA,40,0.03661000000000003,NA
WA,75,0.30132000000000003,0
WA,76,0.32204,0.029655922596896978
WA,77,0.34307,0.059755539016430936
WA,78,0.36655000000000004,0.09336176790519268
WA,79,0.39161,0.1292294040190073
WA,80,0.41942,0.16903303372073053
WA,81,0.44726,0.20887960153432183
WA,82,0.47821,0.253177420278239
WA,83,0.5106200000000001,0.2995648937997366
WA,84,0.54479,0.3484714032174958
WA,85,0.5812200000000001,0.4006125837293182
WA,86,0.61703,0.4518663765958665
WA,87,0.65461,0.5056535180626324
WA,88,0.69221,0.5594692849373104
WA,89,0.73083,0.6147449476155036
WA,90,0.76779,0.6676447014369955
WA,91,0.80335,0.71854067670464306
WA,92,0.83495,0.7637688212057022
WA,93,0.86455,0.8061344249155551
WA,94,0.89163,0.844893227228488
WA,95,0.9166,0.8806320490066983
WA,96,0.93675,0.9094721474781016
WA,97,0.95336,0.9332455487490696
WA,98,0.96661,0.9522098814908112
WA,99,0.97683,0.9668374649338753
WA,100,0.98444,0.9777294326444151
WV,0,0,NA
WV,1,0.007419999999999982,NA
WV,2,0.007929999999999993,NA
WV,3,0.00827,NA
WV,4,0.008489999999999998,NA
WV,5,0.008709999999999996,NA
WV,6,0.00875999999999999,NA
WV,7,0.009020000000000028,NA
WV,8,0.009120000000000017,NA
WV,9,0.009319999999999995,NA
WV,10,0.009419999999999984,NA
WV,11,0.009469999999999978,NA
WV,12,0.009519999999999973,NA
WV,13,0.009759999999999991,NA
WV,14,0.010129999999999972,NA
WV,15,0.010310000000000041,NA
WV,16,0.010580000000000034,NA
WV,17,0.01090000000000002,NA
WV,18,0.01158999999999999,NA
WV,19,0.01204000000000005,NA
WV,20,0.012750000000000039,NA
WV,21,0.013510000000000022,NA
WV,22,0.014759999999999995,NA
WV,23,0.016229999999999967,NA
WV,24,0.01717000000000002,NA
WV,25,0.01849999999999996,NA
WV,26,0.020279999999999965,NA
WV,27,0.022599999999999953,NA
WV,28,0.025170000000000026,NA
WV,29,0.027209999999999956,NA
WV,30,0.029410000000000047,NA
WV,31,0.03195999999999999,NA
WV,32,0.03447,NA
WV,33,0.03781000000000001,NA
WV,34,0.04118999999999995,NA
WV,35,0.04478000000000004,NA
WV,36,0.04822000000000004,NA
WV,37,0.05271999999999999,NA
WV,38,0.05684,NA
WV,39,0.06144000000000005,NA
WV,40,0.06616,NA
WV,75,0.46104999999999996,0
WV,76,0.48365,0.041933388997124066
WV,77,0.50564,0.08273494758326372
WV,78,0.53085,0.12951108637164854
WV,79,0.5563199999999999,0.17676964467946932
WV,80,0.5857,0.2312830503757306
WV,81,0.6131800000000001,0.2822710826607292
WV,82,0.6427700000000001,0.3371741348919195
WV,83,0.67083,0.3892383337971983
WV,84,0.7012,0.44558864458669634
WV,85,0.72879,0.4967807774376102
WV,86,0.75658,0.5483440022265516
WV,87,0.78294,0.5972539196585954
WV,88,0.80935,0.6462566100751461
WV,89,0.83585,0.6954262918638092
WV,90,0.86186,0.7436867984043047
WV,91,0.88445,0.7856016328045273
WV,92,0.90594,0.8254754615455979
WV,93,0.92559,0.8619352444568142
WV,94,0.9416,0.8916411540959273
WV,95,0.95633,0.9189720753316635
WV,96,0.96757,0.9398274422488171
WV,97,0.97655,0.9564894702662585
WV,98,0.98351,0.9694034697096205
WV,99,0.98874,0.9791075238890435
WV,100,0.99254,0.9861582707115688
WI,0,0,NA
WI,1,0.005700000000000038,NA
WI,2,0.005979999999999985,NA
WI,3,0.006310000000000038,NA
WI,4,0.006510000000000016,NA
WI,5,0.006780000000000008,NA
WI,6,0.006959999999999966,NA
WI,7,0.007099999999999995,NA
WI,8,0.007260000000000044,NA
WI,9,0.007499999999999951,NA
WI,10,0.007600000000000051,NA
WI,11,0.007770000000000055,NA
WI,12,0.007879999999999998,NA
WI,13,0.008040000000000047,NA
WI,14,0.00821000000000005,NA
WI,15,0.008580000000000032,NA
WI,16,0.008970000000000034,NA
WI,17,0.00941000000000003,NA
WI,18,0.009809999999999985,NA
WI,19,0.010460000000000025,NA
WI,20,0.01104000000000005,NA
WI,21,0.011639999999999984,NA
WI,22,0.012399999999999967,NA
WI,23,0.01324000000000003,NA
WI,24,0.014379999999999948,NA
WI,25,0.015310000000000046,NA
WI,26,0.01637999999999995,NA
WI,27,0.01763999999999999,NA
WI,28,0.018939999999999957,NA
WI,29,0.02020999999999995,NA
WI,30,0.021769999999999956,NA
WI,31,0.023170000000000024,NA
WI,32,0.024800000000000044,NA
WI,33,0.026819999999999955,NA
WI,34,0.028710000000000013,NA
WI,35,0.030750000000000055,NA
WI,36,0.03290000000000004,NA
WI,37,0.03508,NA
WI,38,0.037129999999999996,NA
WI,39,0.03925999999999996,NA
WI,40,0.041139999999999954,NA
WI,75,0.30769,0
WI,76,0.32838,0.029885455937369132
WI,77,0.34992999999999996,0.061013129956233425
WI,78,0.37468,0.09676301078996408
WI,79,0.40020999999999995,0.13363955453481824
WI,80,0.42832000000000003,0.17424275252415822
WI,81,0.45665999999999995,0.21517817162831676
WI,82,0.48684000000000005,0.2587713596510234
WI,83,0.5205500000000001,0.30746341956637924
WI,84,0.5542400000000001,0.3561265906891421
WI,85,0.59039,0.40834308330083346
WI,86,0.62895,0.46404067541997085
WI,87,0.6674599999999999,0.5196660455576259
WI,88,0.7057100000000001,0.5749158613915731
WI,89,0.7442,0.6305123427366353
WI,90,0.78113,0.6838554982594502
WI,91,0.81606,0.7343097745229739
WI,92,0.84788,0.7802718435382994
WI,93,0.8771599999999999,0.8225650358943248
WI,94,0.90279,0.8595860236021435
WI,95,0.9256,0.8925336915543615
WI,96,0.94452,0.9198624893472578
WI,97,0.95985,0.942005748869726
WI,98,0.97185,0.9593390244254741
WI,99,0.98091,0.972425647470064
WI,100,0.98749,0.9819300602331326
WY,0,0,NA
WY,1,0.005809999999999982,NA
WY,2,0.006460000000000021,NA
WY,3,0.006770000000000054,NA
WY,4,0.006929999999999992,NA
WY,5,0.007079999999999975,NA
WY,6,0.007650000000000046,NA
WY,7,0.007650000000000046,NA
WY,8,0.007650000000000046,NA
WY,9,0.007789999999999964,NA
WY,10,0.007920000000000038,NA
WY,11,0.008329999999999949,NA
WY,12,0.008589999999999987,NA
WY,13,0.009099999999999997,NA
WY,14,0.009220000000000006,NA
WY,15,0.009460000000000024,NA
WY,16,0.009929999999999994,NA
WY,17,0.010660000000000003,NA
WY,18,0.011660000000000004,NA
WY,19,0.012449999999999961,NA
WY,20,0.013480000000000047,NA
WY,21,0.01478999999999997,NA
WY,22,0.015430000000000055,NA
WY,23,0.017199999999999993,NA
WY,24,0.018390000000000017,NA
WY,25,0.020029999999999992,NA
WY,26,0.020870000000000055,NA
WY,27,0.022279999999999966,NA
WY,28,0.023129999999999984,NA
WY,29,0.02368999999999999,NA
WY,30,0.02571000000000001,NA
WY,31,0.027919999999999945,NA
WY,32,0.030200000000000005,NA
WY,33,0.031830000000000025,NA
WY,34,0.03373000000000004,NA
WY,35,0.03513999999999995,NA
WY,36,0.037919999999999954,NA
WY,37,0.039630000000000054,NA
WY,38,0.042869999999999964,NA
WY,39,0.04478000000000004,NA
WY,40,0.047150000000000025,NA
WY,75,0.33453999999999995,0
WY,76,0.35821000000000003,0.03556938057884773
WY,77,0.38165000000000004,0.07079313557539146
WY,78,0.40417000000000003,0.10463438824271931
WY,79,0.42874999999999996,0.1415712439515523
WY,80,0.45355999999999996,0.17885372524268928
WY,81,0.48146999999999995,0.22079463829531454
WY,82,0.51124,0.2655306104048327
WY,83,0.54272,0.3128362335827849
WY,84,0.5757300000000001,0.3624410182430199
WY,85,0.60998,0.41390917560785023
WY,86,0.64514,0.46674480810266583
WY,87,0.6807799999999999,0.5203017461605506
WY,88,0.7164200000000001,0.5738586842184354
WY,89,0.75153,0.626619180717098
WY,90,0.78557,0.6777717668980856
WY,91,0.81797,0.7264598924052534
WY,92,0.84822,0.7719171700778409
WY,93,0.87588,0.813482403149701
WY,94,0.90061,0.850644666846993
WY,95,0.92217,0.8830433083881826
WY,96,0.9405,0.9105881645778859
WY,97,0.95565,0.9333543714122562
WY,98,0.96781,0.9516274456766748
WY,99,0.97729,0.9658732305472906
WY,100,0.98444,0.9766176779971749
USA,0,0,NA
USA,1,0.005610000000000004,NA
USA,2,0.00605,NA
USA,3,0.006329999999999947,NA
USA,4,0.006549999999999945,NA
USA,5,0.006719999999999948,NA
USA,6,0.006870000000000043,NA
USA,7,0.007009999999999961,NA
USA,8,0.007120000000000015,NA
USA,9,0.007240000000000024,NA
USA,10,0.007349999999999968,NA
USA,11,0.007469999999999977,NA
USA,12,0.007600000000000051,NA
USA,13,0.007759999999999989,NA
USA,14,0.007950000000000013,NA
USA,15,0.008199999999999985,NA
USA,16,0.008530000000000038,NA
USA,17,0.008959999999999968,NA
USA,18,0.009539999999999993,NA
USA,19,0.010279999999999956,NA
USA,20,0.011099999999999999,NA
USA,21,0.011989999999999945,NA
USA,22,0.012959999999999972,NA
USA,23,0.013979999999999992,NA
USA,24,0.015079999999999982,NA
USA,25,0.016220000000000012,NA
USA,26,0.017449999999999966,NA
USA,27,0.018750000000000044,NA
USA,28,0.020120000000000027,NA
USA,29,0.021549999999999958,NA
USA,30,0.02312000000000003,NA
USA,31,0.02475000000000005,NA
USA,32,0.026449999999999974,NA
USA,33,0.028270000000000017,NA
USA,34,0.03017000000000003,NA
USA,35,0.03210000000000002,NA
USA,36,0.034050000000000025,NA
USA,37,0.03615999999999997,NA
USA,38,0.038349999999999995,NA
USA,39,0.040569999999999995,NA
USA,40,0.042950000000000044,NA
USA,75,0.33153999999999995,0
USA,76,0.35285999999999995,0.03189420458965386
USA,77,0.37360000000000004,0.06292074320078989
USA,78,0.39701,0.09794153726475785
USA,79,0.42201,0.1353409328905245
USA,80,0.44904999999999995,0.17579211919935378
USA,81,0.47677,0.21726056906920388
USA,82,0.50589,0.26082338509409686
USA,83,0.53627,0.3062711306585285
USA,84,0.56822,0.3540675582682584
USA,85,0.60148,0.4038237142087784
USA,86,0.6352800000000001,0.45438769709481497
USA,87,0.66974,0.5059390240253718
USA,88,0.70459,0.5580737815276905
USA,89,0.73897,0.6095054303922449
USA,90,0.77303,0.6604583669927894
USA,91,0.80593,0.7096759716362984
USA,92,0.83701,0.7561709002782515
USA,93,0.86614,0.7997486760613949
USA,94,0.89227,0.8388385243694462
USA,95,0.9154100000000001,0.8734554049606558
USA,96,0.93485,0.902537174999252
USA,97,0.95112,0.926876701672501
USA,98,0.96432,0.9466235825629058
USA,99,0.97471,0.9621667713849744
USA,100,0.98261,0.9739849804027167
