United States, Period fertility rates by calendar year, age, birth cohort and birth order (Lexis triangles)
Last modified: 07/04/2021
Year   Age   Cohort      ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1999   25     1974    0.11118     0.04170     0.03908     0.02013     0.00710     0.00317
1999   25     1973    0.11140     0.04158     0.03894     0.02026     0.00725     0.00335
1999   26     1973    0.11274     0.04172     0.03927     0.02057     0.00750     0.00368
1999   26     1972    0.11273     0.04161     0.03913     0.02059     0.00757     0.00383
1999   27     1972    0.11123     0.04095     0.03817     0.02040     0.00762     0.00410
1999   27     1971    0.11108     0.04085     0.03807     0.02030     0.00765     0.00421
1999   28     1971    0.11176     0.04112     0.03850     0.02004     0.00773     0.00437
1999   28     1970    0.11156     0.04073     0.03863     0.01999     0.00776     0.00444
1999   29     1970    0.11054     0.03914     0.03893     0.02004     0.00784     0.00459
1999   29     1969    0.10897     0.03794     0.03863     0.01994     0.00782     0.00463
1999   30     1969    0.10329     0.03467     0.03694     0.01941     0.00762     0.00466
1999   30     1968    0.10162     0.03328     0.03657     0.01940     0.00763     0.00474
1999   31     1968    0.10035     0.03084     0.03665     0.01992     0.00786     0.00507
1999   31     1967    0.09789     0.02917     0.03591     0.01980     0.00785     0.00515
1999   32     1967    0.09011     0.02525     0.03322     0.01892     0.00761     0.00511
1999   32     1966    0.08665     0.02357     0.03190     0.01853     0.00752     0.00512
1999   33     1966    0.07995     0.02054     0.02914     0.01772     0.00736     0.00519
1999   33     1965    0.07649     0.01920     0.02769     0.01724     0.00720     0.00516
1999   34     1965    0.06952     0.01683     0.02475     0.01622     0.00674     0.00499
1999   34     1964    0.06587     0.01570     0.02321     0.01552     0.00654     0.00490
1999   35     1964    0.05826     0.01354     0.02002     0.01381     0.00616     0.00473
1999   35     1963    0.05483     0.01262     0.01864     0.01302     0.00593     0.00463
1999   36     1963    0.04855     0.01104     0.01620     0.01152     0.00540     0.00439
1999   36     1962    0.04517     0.01015     0.01492     0.01071     0.00511     0.00428
1999   37     1962    0.03822     0.00831     0.01233     0.00904     0.00448     0.00405
1999   37     1961    0.03520     0.00758     0.01125     0.00830     0.00417     0.00390
1999   38     1961    0.02976     0.00633     0.00939     0.00694     0.00357     0.00353
1999   38     1960    0.02719     0.00574     0.00850     0.00629     0.00330     0.00337
1999   39     1960    0.02249     0.00467     0.00685     0.00508     0.00282     0.00308
1999   39     1959    0.02010     0.00419     0.00606     0.00447     0.00251     0.00286
1999   40     1959    0.01549     0.00332     0.00461     0.00334     0.00187     0.00234
1999   40     1958    0.01368     0.00294     0.00403     0.00292     0.00165     0.00214
1999   41     1958    0.01070     0.00229     0.00307     0.00224     0.00132     0.00179
1999   41     1957    0.00928     0.00198     0.00260     0.00193     0.00115     0.00161
1999   42     1957    0.00677     0.00145     0.00179     0.00140     0.00086     0.00126
1999   42     1956    0.00571     0.00121     0.00149     0.00117     0.00072     0.00112
1999   43     1956    0.00396     0.00082     0.00102     0.00079     0.00047     0.00086
1999   43     1955    0.00329     0.00067     0.00083     0.00065     0.00039     0.00074
1999   44     1955    0.00225     0.00046     0.00055     0.00043     0.00026     0.00054
1999   44     1954    0.00183     0.00038     0.00044     0.00034     0.00021     0.00045
1999   45     1954    0.00116     0.00027     0.00027     0.00021     0.00014     0.00028
1999   45     1953    0.00092     0.00021     0.00021     0.00016     0.00011     0.00022
1999   46     1953    0.00057     0.00013     0.00014     0.00010     0.00006     0.00015
1999   46     1952    0.00046     0.00011     0.00011     0.00008     0.00005     0.00012
1999   47     1952    0.00029     0.00008     0.00006     0.00005     0.00003     0.00007
1999   47     1951    0.00023     0.00006     0.00005     0.00004     0.00002     0.00006
1999   48     1951    0.00014     0.00004     0.00003     0.00003     0.00001     0.00004
1999   48     1950    0.00011     0.00003     0.00003     0.00002     0.00001     0.00003
1999   49     1950    0.00008     0.00002     0.00003     0.00001     0.00001     0.00001
1999   49     1949    0.00006     0.00002     0.00002     0.00001     0.00001     0.00001
1999   50     1949    0.00004     0.00001     0.00001     0.00001     0.00000     0.00001
1999   50     1948    0.00004     0.00001     0.00001     0.00001     0.00000     0.00001
1999   51     1948    0.00002     0.00001     0.00000     0.00000     0.00000     0.00000
1999   51     1947    0.00002     0.00001     0.00000     0.00001     0.00000     0.00000
1999   52     1947    0.00002     0.00000     0.00001     0.00001     0.00000     0.00000
1999   52     1946    0.00002     0.00000     0.00001     0.00000     0.00000     0.00000
1999   53     1946    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1999   53     1945    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1999   54     1945    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
1999   54     1944    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1999   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2000   12-       .    0.00012     0.00012     0.00000     0.00000     0.00000     0.00000
2000   13     1987    0.00053     0.00052     0.00001     0.00000     0.00000     0.00000
2000   13     1986    0.00092     0.00091     0.00001     0.00000     0.00000     0.00000
2000   14     1986    0.00269     0.00264     0.00004     0.00000     0.00000     0.00000
2000   14     1985    0.00425     0.00416     0.00008     0.00000     0.00000     0.00000
2000   15     1985    0.00928     0.00895     0.00032     0.00001     0.00000     0.00000
2000   15     1984    0.01291     0.01231     0.00057     0.00003     0.00000     0.00000
2000   16     1984    0.02219     0.02061     0.00148     0.00009     0.00001     0.00000
2000   16     1983    0.02789     0.02547     0.00226     0.00016     0.00001     0.00000
2000   17     1983    0.04074     0.03545     0.00483     0.00042     0.00003     0.00000
2000   17     1982    0.04792     0.04055     0.00665     0.00066     0.00005     0.00000
2000   18     1982    0.06346     0.05050     0.01129     0.00152     0.00013     0.00002
2000   18     1981    0.07121     0.05472     0.01408     0.00217     0.00021     0.00003
2000   19     1981    0.08600     0.06135     0.02011     0.00393     0.00054     0.00007
2000   19     1980    0.09187     0.06262     0.02327     0.00506     0.00081     0.00011
2000   20     1980    0.09886     0.06025     0.02918     0.00771     0.00145     0.00026
2000   20     1979    0.10152     0.05841     0.03168     0.00917     0.00187     0.00039
2000   21     1979    0.10457     0.05350     0.03527     0.01213     0.00299     0.00070
2000   21     1978    0.10634     0.05158     0.03675     0.01355     0.00356     0.00089
2000   22     1978    0.11116     0.04944     0.03964     0.01620     0.00456     0.00132
2000   22     1977    0.11248     0.04815     0.04049     0.01728     0.00501     0.00155
2000   23     1977    0.11325     0.04559     0.04120     0.01878     0.00573     0.00195
2000   23     1976    0.11352     0.04463     0.04124     0.01942     0.00607     0.00217
2000   24     1976    0.11366     0.04320     0.04064     0.02047     0.00672     0.00264
2000   24     1975    0.11372     0.04275     0.04035     0.02079     0.00697     0.00286
2000   25     1975    0.11372     0.04235     0.03981     0.02100     0.00730     0.00327
2000   25     1974    0.11398     0.04231     0.03959     0.02112     0.00749     0.00347
2000   26     1974    0.11518     0.04264     0.03933     0.02140     0.00795     0.00385
2000   26     1973    0.11531     0.04255     0.03918     0.02145     0.00810     0.00404
2000   27     1973    0.11463     0.04180     0.03880     0.02141     0.00823     0.00440
2000   27     1972    0.11444     0.04158     0.03877     0.02131     0.00825     0.00453
2000   28     1972    0.11405     0.04130     0.03897     0.02094     0.00817     0.00468
2000   28     1971    0.11387     0.04100     0.03914     0.02086     0.00814     0.00474
2000   29     1971    0.11375     0.04026     0.03974     0.02089     0.00809     0.00477
2000   29     1970    0.11270     0.03936     0.03964     0.02083     0.00806     0.00482
2000   30     1970    0.10869     0.03660     0.03859     0.02056     0.00799     0.00495
2000   30     1969    0.10677     0.03519     0.03815     0.02044     0.00797     0.00502
2000   31     1969    0.10280     0.03221     0.03724     0.02017     0.00797     0.00520
2000   31     1968    0.10024     0.03050     0.03652     0.02000     0.00796     0.00526
2000   32     1968    0.09416     0.02672     0.03467     0.01954     0.00788     0.00535
2000   32     1967    0.09091     0.02504     0.03343     0.01924     0.00781     0.00537
2000   33     1967    0.08395     0.02197     0.03044     0.01853     0.00761     0.00539
2000   33     1966    0.08034     0.02049     0.02895     0.01808     0.00747     0.00536
2000   34     1966    0.07293     0.01764     0.02597     0.01703     0.00709     0.00520
2000   34     1965    0.06914     0.01645     0.02436     0.01634     0.00689     0.00511
2000   35     1965    0.06144     0.01437     0.02102     0.01470     0.00642     0.00491
2000   35     1964    0.05784     0.01340     0.01957     0.01387     0.00620     0.00481
2000   36     1964    0.05105     0.01160     0.01693     0.01216     0.00579     0.00457
2000   36     1963    0.04754     0.01066     0.01565     0.01129     0.00547     0.00446
2000   37     1963    0.04046     0.00877     0.01323     0.00956     0.00466     0.00425
2000   37     1962    0.03731     0.00803     0.01205     0.00880     0.00434     0.00409
2000   38     1962    0.03157     0.00680     0.00976     0.00746     0.00382     0.00372
2000   38     1961    0.02879     0.00620     0.00880     0.00675     0.00352     0.00353
2000   39     1961    0.02355     0.00505     0.00715     0.00535     0.00288     0.00312
2000   39     1960    0.02119     0.00454     0.00636     0.00476     0.00261     0.00292
2000   40     1960    0.01697     0.00364     0.00490     0.00376     0.00215     0.00252
2000   40     1959    0.01500     0.00321     0.00427     0.00328     0.00192     0.00233
2000   41     1959    0.01147     0.00244     0.00319     0.00240     0.00149     0.00194
2000   41     1958    0.00987     0.00209     0.00272     0.00204     0.00128     0.00174
2000   42     1958    0.00708     0.00148     0.00192     0.00144     0.00090     0.00135
2000   42     1957    0.00599     0.00124     0.00160     0.00120     0.00075     0.00118
2000   43     1957    0.00424     0.00087     0.00110     0.00084     0.00052     0.00091
2000   43     1956    0.00352     0.00073     0.00089     0.00068     0.00044     0.00078
2000   44     1956    0.00238     0.00050     0.00055     0.00044     0.00032     0.00057
2000   44     1955    0.00191     0.00041     0.00043     0.00034     0.00026     0.00046
2000   45     1955    0.00117     0.00027     0.00027     0.00021     0.00014     0.00028
2000   45     1954    0.00093     0.00021     0.00022     0.00016     0.00011     0.00023
2000   46     1954    0.00060     0.00013     0.00014     0.00010     0.00007     0.00016
2000   46     1953    0.00047     0.00011     0.00011     0.00008     0.00005     0.00012
2000   47     1953    0.00029     0.00008     0.00008     0.00004     0.00002     0.00007
2000   47     1952    0.00023     0.00007     0.00006     0.00003     0.00002     0.00005
2000   48     1952    0.00014     0.00004     0.00003     0.00002     0.00001     0.00003
2000   48     1951    0.00012     0.00004     0.00003     0.00002     0.00001     0.00002
2000   49     1951    0.00009     0.00003     0.00002     0.00001     0.00001     0.00001
2000   49     1950    0.00007     0.00002     0.00002     0.00001     0.00001     0.00001
2000   50     1950    0.00006     0.00002     0.00001     0.00001     0.00000     0.00001
2000   50     1949    0.00005     0.00002     0.00001     0.00001     0.00000     0.00001
2000   51     1949    0.00004     0.00001     0.00001     0.00001     0.00001     0.00000
2000   51     1948    0.00003     0.00001     0.00001     0.00001     0.00001     0.00000
2000   52     1948    0.00002     0.00001     0.00000     0.00000     0.00001     0.00001
2000   52     1947    0.00002     0.00001     0.00000     0.00000     0.00000     0.00001
2000   53     1947    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
2000   53     1946    0.00001     0.00000     0.00000     0.00000     0.00000     0.00001
2000   54     1946    0.00001     0.00001     0.00000     0.00000     0.00000     0.00000
2000   54     1945    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2000   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2001   12-       .    0.00012     0.00012     0.00000     0.00000     0.00000     0.00000
2001   13     1988    0.00047     0.00046     0.00000     0.00000     0.00000     0.00000
2001   13     1987    0.00082     0.00080     0.00001     0.00000     0.00000     0.00000
2001   14     1987    0.00243     0.00238     0.00004     0.00000     0.00000     0.00000
2001   14     1986    0.00387     0.00380     0.00008     0.00000     0.00000     0.00000
2001   15     1986    0.00846     0.00818     0.00028     0.00001     0.00000     0.00000
2001   15     1985    0.01178     0.01127     0.00049     0.00001     0.00000     0.00000
2001   16     1985    0.02023     0.01879     0.00137     0.00007     0.00000     0.00000
2001   16     1984    0.02546     0.02319     0.00213     0.00014     0.00001     0.00000
2001   17     1984    0.03743     0.03261     0.00442     0.00037     0.00002     0.00000
2001   17     1983    0.04429     0.03760     0.00607     0.00058     0.00004     0.00000
2001   18     1983    0.05976     0.04772     0.01052     0.00137     0.00013     0.00002
2001   18     1982    0.06772     0.05225     0.01323     0.00198     0.00022     0.00003
2001   19     1982    0.08371     0.06023     0.01922     0.00368     0.00052     0.00006
2001   19     1981    0.08977     0.06182     0.02233     0.00478     0.00074     0.00009
2001   20     1981    0.09521     0.05868     0.02773     0.00724     0.00133     0.00022
2001   20     1980    0.09762     0.05680     0.03017     0.00863     0.00171     0.00032
2001   21     1980    0.10149     0.05229     0.03425     0.01162     0.00271     0.00061
2001   21     1979    0.10321     0.05030     0.03584     0.01301     0.00326     0.00080
2001   22     1979    0.10689     0.04743     0.03850     0.01541     0.00435     0.00121
2001   22     1978    0.10831     0.04620     0.03935     0.01648     0.00486     0.00142
2001   23     1978    0.11073     0.04455     0.04035     0.01836     0.00566     0.00181
2001   23     1977    0.11149     0.04379     0.04052     0.01910     0.00604     0.00204
2001   24     1977    0.11208     0.04244     0.04020     0.02008     0.00675     0.00261
2001   24     1976    0.11241     0.04201     0.04001     0.02047     0.00705     0.00287
2001   25     1976    0.11307     0.04163     0.03953     0.02108     0.00755     0.00327
2001   25     1975    0.11337     0.04152     0.03936     0.02128     0.00775     0.00346
2001   26     1975    0.11396     0.04146     0.03917     0.02147     0.00805     0.00381
2001   26     1974    0.11414     0.04139     0.03909     0.02152     0.00817     0.00398
2001   27     1974    0.11423     0.04111     0.03894     0.02155     0.00832     0.00431
2001   27     1973    0.11421     0.04089     0.03893     0.02152     0.00839     0.00448
2001   28     1973    0.11393     0.04018     0.03897     0.02137     0.00854     0.00486
2001   28     1972    0.11367     0.03981     0.03903     0.02130     0.00856     0.00497
2001   29     1972    0.11292     0.03902     0.03927     0.02114     0.00848     0.00501
2001   29     1971    0.11195     0.03829     0.03922     0.02102     0.00840     0.00503
2001   30     1971    0.10876     0.03626     0.03874     0.02063     0.00814     0.00499
2001   30     1970    0.10702     0.03502     0.03839     0.02049     0.00809     0.00502
2001   31     1970    0.10317     0.03218     0.03739     0.02025     0.00816     0.00520
2001   31     1969    0.10058     0.03054     0.03666     0.02003     0.00810     0.00524
2001   32     1969    0.09404     0.02690     0.03476     0.01934     0.00778     0.00525
2001   32     1968    0.09096     0.02526     0.03359     0.01909     0.00772     0.00529
2001   33     1968    0.08492     0.02215     0.03083     0.01871     0.00781     0.00542
2001   33     1967    0.08159     0.02076     0.02943     0.01827     0.00773     0.00541
2001   34     1967    0.07452     0.01825     0.02668     0.01703     0.00736     0.00521
2001   34     1966    0.07086     0.01706     0.02511     0.01639     0.00713     0.00516
2001   35     1966    0.06346     0.01486     0.02180     0.01509     0.00657     0.00515
2001   35     1965    0.05960     0.01378     0.02019     0.01427     0.00630     0.00505
2001   36     1965    0.05171     0.01172     0.01706     0.01244     0.00576     0.00473
2001   36     1964    0.04809     0.01079     0.01571     0.01153     0.00549     0.00457
2001   37     1964    0.04126     0.00906     0.01327     0.00973     0.00496     0.00423
2001   37     1963    0.03811     0.00832     0.01216     0.00894     0.00463     0.00406
2001   38     1963    0.03228     0.00701     0.01015     0.00751     0.00390     0.00371
2001   38     1962    0.02951     0.00639     0.00919     0.00682     0.00357     0.00354
2001   39     1962    0.02436     0.00525     0.00740     0.00555     0.00296     0.00320
2001   39     1961    0.02190     0.00470     0.00659     0.00495     0.00267     0.00299
2001   40     1961    0.01735     0.00371     0.00514     0.00386     0.00212     0.00252
2001   40     1960    0.01529     0.00325     0.00447     0.00336     0.00190     0.00231
2001   41     1960    0.01166     0.00243     0.00328     0.00250     0.00153     0.00191
2001   41     1959    0.01007     0.00209     0.00279     0.00213     0.00134     0.00173
2001   42     1959    0.00736     0.00150     0.00199     0.00152     0.00096     0.00139
2001   42     1958    0.00623     0.00127     0.00166     0.00127     0.00080     0.00123
2001   43     1958    0.00438     0.00091     0.00113     0.00088     0.00054     0.00091
2001   43     1957    0.00361     0.00076     0.00093     0.00070     0.00045     0.00077
2001   44     1957    0.00237     0.00051     0.00062     0.00041     0.00032     0.00053
2001   44     1956    0.00193     0.00041     0.00049     0.00033     0.00025     0.00044
2001   45     1956    0.00126     0.00027     0.00029     0.00023     0.00015     0.00032
2001   45     1955    0.00101     0.00022     0.00023     0.00018     0.00011     0.00026
2001   46     1955    0.00063     0.00015     0.00016     0.00010     0.00007     0.00016
2001   46     1954    0.00050     0.00013     0.00013     0.00008     0.00005     0.00012
2001   47     1954    0.00032     0.00009     0.00008     0.00005     0.00004     0.00006
2001   47     1953    0.00025     0.00007     0.00006     0.00004     0.00003     0.00005
2001   48     1953    0.00016     0.00004     0.00004     0.00002     0.00002     0.00003
2001   48     1952    0.00014     0.00004     0.00004     0.00002     0.00001     0.00003
2001   49     1952    0.00012     0.00004     0.00003     0.00002     0.00001     0.00003
2001   49     1951    0.00010     0.00003     0.00003     0.00001     0.00001     0.00002
2001   50     1951    0.00006     0.00002     0.00002     0.00001     0.00001     0.00001
2001   50     1950    0.00005     0.00002     0.00002     0.00001     0.00001     0.00001
2001   51     1950    0.00004     0.00001     0.00001     0.00001     0.00000     0.00001
2001   51     1949    0.00003     0.00001     0.00001     0.00001     0.00000     0.00000
2001   52     1949    0.00002     0.00001     0.00001     0.00000     0.00000     0.00000
2001   52     1948    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2001   53     1948    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2001   53     1947    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2001   54     1947    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2001   54     1946    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2001   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2002   12-       .    0.00010     0.00010     0.00000     0.00000     0.00000     0.00000
2002   13     1989    0.00043     0.00042     0.00000     0.00000     0.00000     0.00000
2002   13     1988    0.00076     0.00075     0.00001     0.00000     0.00000     0.00000
2002   14     1988    0.00225     0.00221     0.00004     0.00000     0.00000     0.00000
2002   14     1987    0.00359     0.00350     0.00009     0.00000     0.00000     0.00000
2002   15     1987    0.00781     0.00753     0.00027     0.00001     0.00000     0.00000
2002   15     1986    0.01089     0.01041     0.00045     0.00003     0.00000     0.00000
2002   16     1986    0.01899     0.01770     0.00122     0.00007     0.00000     0.00000
2002   16     1985    0.02400     0.02200     0.00188     0.00011     0.00001     0.00000
2002   17     1985    0.03522     0.03082     0.00404     0.00034     0.00002     0.00000
2002   17     1984    0.04166     0.03548     0.00560     0.00054     0.00003     0.00001
2002   18     1984    0.05616     0.04514     0.00964     0.00125     0.00011     0.00002
2002   18     1983    0.06388     0.04968     0.01218     0.00181     0.00018     0.00003
2002   19     1983    0.08056     0.05840     0.01820     0.00346     0.00045     0.00006
2002   19     1982    0.08702     0.06035     0.02138     0.00453     0.00066     0.00010
2002   20     1982    0.09322     0.05783     0.02707     0.00689     0.00124     0.00019
2002   20     1981    0.09564     0.05607     0.02948     0.00820     0.00162     0.00027
2002   21     1981    0.09822     0.05144     0.03276     0.01084     0.00261     0.00057
2002   21     1980    0.09982     0.04955     0.03418     0.01217     0.00314     0.00077
2002   22     1980    0.10456     0.04719     0.03715     0.01490     0.00417     0.00115
2002   22     1979    0.10592     0.04586     0.03800     0.01603     0.00466     0.00137
2002   23     1979    0.10682     0.04324     0.03861     0.01766     0.00548     0.00184
2002   23     1978    0.10773     0.04250     0.03887     0.01840     0.00588     0.00207
2002   24     1978    0.11054     0.04209     0.03939     0.01980     0.00674     0.00253
2002   24     1977    0.11155     0.04193     0.03947     0.02032     0.00707     0.00276
2002   25     1977    0.11299     0.04188     0.03940     0.02102     0.00749     0.00319
2002   25     1976    0.11360     0.04186     0.03934     0.02128     0.00770     0.00342
2002   26     1976    0.11452     0.04175     0.03911     0.02159     0.00812     0.00394
2002   26     1975    0.11478     0.04168     0.03904     0.02166     0.00827     0.00414
2002   27     1975    0.11474     0.04141     0.03895     0.02163     0.00842     0.00432
2002   27     1974    0.11486     0.04129     0.03897     0.02165     0.00850     0.00446
2002   28     1974    0.11530     0.04102     0.03906     0.02173     0.00864     0.00484
2002   28     1973    0.11515     0.04063     0.03914     0.02171     0.00868     0.00500
2002   29     1973    0.11425     0.03934     0.03940     0.02155     0.00868     0.00528
2002   29     1972    0.11324     0.03850     0.03933     0.02140     0.00864     0.00536
2002   30     1972    0.11001     0.03642     0.03877     0.02092     0.00850     0.00540
2002   30     1971    0.10818     0.03522     0.03846     0.02071     0.00842     0.00538
2002   31     1971    0.10399     0.03257     0.03776     0.02026     0.00819     0.00522
2002   31     1970    0.10142     0.03105     0.03707     0.02002     0.00809     0.00519
2002   32     1970    0.09536     0.02770     0.03509     0.01944     0.00790     0.00523
2002   32     1969    0.09215     0.02609     0.03388     0.01912     0.00782     0.00523
2002   33     1969    0.08501     0.02286     0.03091     0.01836     0.00766     0.00522
2002   33     1968    0.08195     0.02147     0.02965     0.01801     0.00759     0.00523
2002   34     1968    0.07663     0.01896     0.02747     0.01740     0.00745     0.00534
2002   34     1967    0.07323     0.01778     0.02602     0.01684     0.00729     0.00531
2002   35     1967    0.06562     0.01561     0.02275     0.01534     0.00681     0.00510
2002   35     1966    0.06165     0.01451     0.02112     0.01449     0.00653     0.00500
2002   36     1966    0.05355     0.01235     0.01785     0.01265     0.00591     0.00479
2002   36     1965    0.04969     0.01132     0.01639     0.01176     0.00558     0.00465
2002   37     1965    0.04228     0.00934     0.01372     0.01002     0.00487     0.00432
2002   37     1964    0.03899     0.00853     0.01256     0.00919     0.00456     0.00414
2002   38     1964    0.03298     0.00713     0.01049     0.00761     0.00399     0.00377
2002   38     1963    0.03020     0.00651     0.00955     0.00690     0.00367     0.00358
2002   39     1963    0.02511     0.00541     0.00787     0.00560     0.00302     0.00320
2002   39     1962    0.02261     0.00488     0.00700     0.00499     0.00273     0.00300
2002   40     1962    0.01792     0.00387     0.00534     0.00391     0.00220     0.00260
2002   40     1961    0.01579     0.00341     0.00463     0.00341     0.00196     0.00239
2002   41     1961    0.01201     0.00258     0.00340     0.00252     0.00152     0.00198
2002   41     1960    0.01038     0.00222     0.00290     0.00216     0.00132     0.00179
2002   42     1960    0.00762     0.00160     0.00207     0.00158     0.00095     0.00142
2002   42     1959    0.00645     0.00135     0.00173     0.00132     0.00080     0.00125
2002   43     1959    0.00452     0.00096     0.00119     0.00089     0.00054     0.00094
2002   43     1958    0.00374     0.00079     0.00097     0.00073     0.00045     0.00079
2002   44     1958    0.00250     0.00054     0.00065     0.00048     0.00029     0.00054
2002   44     1957    0.00204     0.00044     0.00052     0.00038     0.00024     0.00045
2002   45     1957    0.00136     0.00031     0.00032     0.00023     0.00017     0.00032
2002   45     1956    0.00108     0.00025     0.00026     0.00018     0.00013     0.00025
2002   46     1956    0.00065     0.00017     0.00016     0.00011     0.00007     0.00015
2002   46     1955    0.00052     0.00014     0.00013     0.00009     0.00005     0.00011
2002   47     1955    0.00032     0.00009     0.00009     0.00006     0.00003     0.00007
2002   47     1954    0.00026     0.00007     0.00007     0.00005     0.00002     0.00005
2002   48     1954    0.00018     0.00005     0.00005     0.00003     0.00002     0.00003
2002   48     1953    0.00015     0.00004     0.00004     0.00003     0.00002     0.00003
2002   49     1953    0.00011     0.00004     0.00003     0.00002     0.00001     0.00001
2002   49     1952    0.00009     0.00003     0.00003     0.00001     0.00001     0.00001
2002   50     1952    0.00006     0.00002     0.00002     0.00001     0.00001     0.00001
2002   50     1951    0.00005     0.00001     0.00001     0.00001     0.00000     0.00001
2002   51     1951    0.00004     0.00001     0.00001     0.00000     0.00000     0.00001
2002   51     1950    0.00003     0.00001     0.00001     0.00000     0.00000     0.00001
2002   52     1950    0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
2002   52     1949    0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
2002   53     1949    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
2002   53     1948    0.00002     0.00000     0.00000     0.00000     0.00000     0.00000
2002   54     1948    0.00001     0.00000     0.00000     0.00000     0.00000     0.00000
2002   54     1947    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2002   55+       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2003   12-       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
2003   13     1990    0.00009     0.00009     0.00000     0.00000     0.00000     0.00000
2003   13     1989    0.00029     0.00028     0.00001     0.00000     0.00000     0.00000
2003   14     1989    0.00207     0.00203     0.00004     0.00000     0.00000     0.00000
2003   14     1988    0.00399     0.00391     0.00007     0.00000     0.00000     0.00000
2003   15     1988    0.00776     0.00751     0.00023     0.00001     0.00000     0.00000
2003   15     1987    0.01019     0.00978     0.00039     0.00002     0.00000     0.00000
2003   16     1987    0.01813     0.01695     0.00112     0.00006     0.00000     0.00000
2003   16     1986    0.02288     0.02101     0.00176     0.00010     0.00001     0.00000
2003   17     1986    0.03390     0.02980     0.00379     0.00029     0.00002     0.00000
2003   17     1985    0.04021     0.03446     0.00525     0.00047     0.00003     0.00000
2003   18     1985    0.05438     0.04409     0.00902     0.00115     0.00010     0.00002
2003   18     1984    0.06191     0.04862     0.01140     0.00170     0.00017     0.00003
2003   19     1984    0.07795     0.05716     0.01714     0.00320     0.00040     0.00006
2003   19     1983    0.08453     0.05938     0.02027     0.00420     0.00059     0.00008
2003   20     1983    0.09248     0.05823     0.02632     0.00659     0.00114     0.00020
2003   20     1982    0.09541     0.05671     0.02897     0.00792     0.00152     0.00029
2003   21     1982    0.09820     0.05177     0.03275     0.01062     0.00251     0.00055
2003   21     1981    0.09962     0.04974     0.03422     0.01191     0.00303     0.00071
2003   22     1981    0.10294     0.04711     0.03661     0.01429     0.00388     0.00105
2003   22     1980    0.10411     0.04580     0.03737     0.01537     0.00433     0.00124
2003   23     1980    0.10585     0.04342     0.03815     0.01726     0.00533     0.00170
2003   23     1979    0.10676     0.04260     0.03837     0.01808     0.00576     0.00195
2003   24     1979    0.10861     0.04166     0.03856     0.01947     0.00641     0.00251
2003   24     1978    0.10986     0.04159     0.03867     0.02008     0.00676     0.00277
2003   25     1978    0.11336     0.04245     0.03900     0.02123     0.00751     0.00317
2003   25     1977    0.11462     0.04268     0.03915     0.02157     0.00781     0.00339
2003   26     1977    0.11634     0.04286     0.03951     0.02172     0.00831     0.00393
2003   26     1976    0.11680     0.04290     0.03949     0.02179     0.00848     0.00415
2003   27     1976    0.11654     0.04267     0.03893     0.02184     0.00865     0.00444
2003   27     1975    0.11674     0.04265     0.03891     0.02187     0.00871     0.00460
2003   28     1975    0.11751     0.04274     0.03921     0.02192     0.00872     0.00493
2003   28     1974    0.11776     0.04253     0.03946     0.02195     0.00875     0.00508
2003   29     1974    0.11841     0.04179     0.04035     0.02208     0.00885     0.00534
2003   29     1973    0.11739     0.04084     0.04026     0.02199     0.00887     0.00543
2003   30     1973    0.11247     0.03779     0.03891     0.02142     0.00883     0.00552
2003   30     1972    0.11069     0.03650     0.03860     0.02123     0.00880     0.00556
2003   31     1972    0.10808     0.03422     0.03853     0.02099     0.00873     0.00561
2003   31     1971    0.10571     0.03277     0.03801     0.02073     0.00861     0.00559
2003   32     1971    0.09930     0.02954     0.03621     0.01994     0.00819     0.00543
2003   32     1970    0.09600     0.02789     0.03512     0.01957     0.00804     0.00538
2003   33     1970    0.08881     0.02443     0.03253     0.01878     0.00779     0.00528
2003   33     1969    0.08546     0.02298     0.03113     0.01840     0.00768     0.00526
2003   34     1969    0.07900     0.02044     0.02812     0.01765     0.00749     0.00529
2003   34     1968    0.07551     0.01922     0.02658     0.01711     0.00733     0.00527
2003   35     1968    0.06824     0.01693     0.02343     0.01579     0.00692     0.00518
