"state","year","month","dom","deaths"
"AM",2007,12,12,36
"AM",2007,12,13,45
"AM",2007,12,14,29
"AM",2007,12,15,29
"AM",2007,12,16,35
"AM",2007,12,17,27
"AM",2007,12,18,32
"AM",2007,12,19,38
"AM",2007,12,20,37
"AM",2007,12,21,29
"AM",2007,12,22,29
"AM",2007,12,23,36
"AM",2007,12,24,33
"AM",2007,12,25,33
"AM",2007,12,26,29
"AM",2007,12,27,14
"AM",2007,12,28,25
"AM",2007,12,29,31
"AM",2007,12,30,50
"AM",2007,12,31,32
"AP",2007,1,1,5
"AP",2007,1,2,5
"AP",2007,1,3,7
"AP",2007,1,4,3
"AP",2007,1,5,5
"AP",2007,1,6,6
"AP",2007,1,7,2
"AP",2007,1,8,4
"AP",2007,1,9,8
"AP",2007,1,10,6
"AP",2007,1,11,4
"AP",2007,1,12,4
"AP",2007,1,13,4
"AP",2007,1,14,7
"AP",2007,1,15,9
"AP",2007,1,16,6
"AP",2007,1,17,4
"AP",2007,1,18,3
"AP",2007,1,19,4
"AP",2007,1,20,3
"AP",2007,1,21,4
"AP",2007,1,22,4
"AP",2007,1,23,4
"AP",2007,1,24,4
"AP",2007,1,26,10
"AP",2007,1,27,3
"AP",2007,1,28,9
"AP",2007,1,29,3
"AP",2007,1,30,5
"AP",2007,1,31,2
"AP",2007,2,1,6
"AP",2007,2,2,6
"AP",2007,2,3,2
"AP",2007,2,4,7
"AP",2007,2,5,3
"AP",2007,2,6,7
"AP",2007,2,7,5
"AP",2007,2,8,2
"AP",2007,2,9,5
"AP",2007,2,10,6
"AP",2007,2,11,13
"AP",2007,2,12,7
"AP",2007,2,13,4
"AP",2007,2,14,6
"AP",2007,2,15,5
"AP",2007,2,16,5
"AP",2007,2,17,5
"AP",2007,2,18,5
"AP",2007,2,19,7
"AP",2007,2,20,8
"AP",2007,2,21,1
"AP",2007,2,22,5
"AP",2007,2,23,7
"AP",2007,2,24,7
"AP",2007,2,25,7
"AP",2007,2,26,3
"AP",2007,2,27,1
"AP",2007,2,28,4
"AP",2007,3,1,7
"AP",2007,3,2,3
"AP",2007,3,3,4
"AP",2007,3,4,12
"AP",2007,3,5,8
"AP",2007,3,6,5
"AP",2007,3,7,4
"AP",2007,3,8,5
"AP",2007,3,9,7
"AP",2007,3,10,3
"AP",2007,3,11,5
"AP",2007,3,12,5
"AP",2007,3,13,4
"AP",2007,3,14,5
"AP",2007,3,15,7
"AP",2007,3,16,3
"AP",2007,3,17,9
"AP",2007,3,18,9
"AP",2007,3,19,8
"AP",2007,3,20,5
"AP",2007,3,21,3
"AP",2007,3,22,3
"AP",2007,3,23,2
"AP",2007,3,24,2
"AP",2007,3,25,4
"AP",2007,3,26,5
"AP",2007,3,27,7
"AP",2007,3,28,9
"AP",2007,3,29,6
"AP",2007,3,30,5
"AP",2007,3,31,2
"AP",2007,4,1,12
"AP",2007,4,2,4
"AP",2007,4,3,4
"AP",2007,4,4,3
"AP",2007,4,5,3
"AP",2007,4,6,5
"AP",2007,4,7,5
"AP",2007,4,8,8
"AP",2007,4,9,4
"AP",2007,4,10,2
"AP",2007,4,11,5
"AP",2007,4,12,3
"AP",2007,4,13,5
"AP",2007,4,14,9
"AP",2007,4,15,4
"AP",2007,4,16,7
"AP",2007,4,17,8
"AP",2007,4,18,5
"AP",2007,4,19,7
"AP",2007,4,20,7
"AP",2007,4,21,8
"AP",2007,4,22,7
"AP",2007,4,23,3
"AP",2007,4,24,4
"AP",2007,4,25,8
"AP",2007,4,26,5
"AP",2007,4,27,4
"AP",2007,4,28,6
"AP",2007,4,29,6
"AP",2007,4,30,6
"AP",2007,5,2,5
"AP",2007,5,3,8
"AP",2007,5,4,7
"AP",2007,5,5,3
"AP",2007,5,6,11
"AP",2007,5,7,7
"AP",2007,5,8,5
"AP",2007,5,9,7
"AP",2007,5,10,7
"AP",2007,5,11,6
"AP",2007,5,12,6
"AP",2007,5,13,7
"AP",2007,5,14,1
"AP",2007,5,15,7
"AP",2007,5,16,12
"AP",2007,5,17,4
"AP",2007,5,18,2
"AP",2007,5,19,4
"AP",2007,5,20,3
"AP",2007,5,21,9
"AP",2007,5,22,8
"AP",2007,5,23,11
"AP",2007,5,24,7
"AP",2007,5,25,5
"AP",2007,5,26,5
"AP",2007,5,27,9
"AP",2007,5,28,4
"AP",2007,5,29,4
"AP",2007,5,30,8
"AP",2007,5,31,7
"AP",2007,6,1,4
"AP",2007,6,2,5
"AP",2007,6,3,9
"AP",2007,6,4,5
"AP",2007,6,5,11
"AP",2007,6,6,6
"AP",2007,6,7,7
"AP",2007,6,8,5
"AP",2007,6,9,8
"AP",2007,6,10,4
"AP",2007,6,11,1
"AP",2007,6,12,6
"AP",2007,6,13,6
"AP",2007,6,14,7
"AP",2007,6,15,2
"AP",2007,6,16,5
"AP",2007,6,17,9
"AP",2007,6,18,3
"AP",2007,6,19,6
"AP",2007,6,20,5
"AP",2007,6,21,2
"AP",2007,6,22,3
"AP",2007,6,23,3
"AP",2007,6,24,8
"AP",2007,6,25,5
"AP",2007,6,26,7
"AP",2007,6,27,6
"AP",2007,6,28,8
"AP",2007,6,29,6
"AP",2007,6,30,4
"AP",2007,7,1,9
"AP",2007,7,2,8
"AP",2007,7,3,6
"AP",2007,7,4,1
"AP",2007,7,5,1
"AP",2007,7,6,10
"AP",2007,7,7,3
"AP",2007,7,8,6
"AP",2007,7,9,5
"AP",2007,7,10,7
"AP",2007,7,11,5
"AP",2007,7,12,9
"AP",2007,7,13,4
"AP",2007,7,14,6
"AP",2007,7,15,5
"AP",2007,7,16,5
"AP",2007,7,17,8
"AP",2007,7,18,7
"AP",2007,7,19,4
"AP",2007,7,20,3
"AP",2007,7,21,4
"AP",2007,7,22,6
"AP",2007,7,23,7
"AP",2007,7,24,1
"AP",2007,7,25,6
"AP",2007,7,26,4
"AP",2007,7,27,5
"AP",2007,7,28,3
"AP",2007,7,29,3
"AP",2007,7,30,6
"AP",2007,7,31,1
"AP",2007,8,1,6
"AP",2007,8,2,5
"AP",2007,8,3,2
"AP",2007,8,4,6
"AP",2007,8,5,8
"AP",2007,8,6,3
"AP",2007,8,7,4
"AP",2007,8,8,4
"AP",2007,8,9,3
"AP",2007,8,11,6
"AP",2007,8,12,5
"AP",2007,8,13,3
"AP",2007,8,14,4
"AP",2007,8,15,5
"AP",2007,8,16,3
"AP",2007,8,17,9
"AP",2007,8,18,5
"AP",2007,8,19,3
"AP",2007,8,20,3
"AP",2007,8,21,8
"AP",2007,8,22,4
"AP",2007,8,23,8
"AP",2007,8,24,4
"AP",2007,8,25,5
"AP",2007,8,26,5
"AP",2007,8,27,2
"AP",2007,8,28,8
"AP",2007,8,29,9
"AP",2007,8,30,2
"AP",2007,8,31,4
"AP",2007,9,1,4
"AP",2007,9,2,5
"AP",2007,9,3,4
"AP",2007,9,4,6
"AP",2007,9,5,5
"AP",2007,9,6,5
"AP",2007,9,7,3
"AP",2007,9,8,4
"AP",2007,9,9,10
"AP",2007,9,10,3
"AP",2007,9,11,8
"AP",2007,9,12,2
"AP",2007,9,13,3
"AP",2007,9,14,7
"AP",2007,9,15,3
"AP",2007,9,16,5
"AP",2007,9,17,2
"AP",2007,9,18,6
"AP",2007,9,19,1
"AP",2007,9,20,4
"AP",2007,9,21,3
"AP",2007,9,22,3
"AP",2007,9,23,5
"AP",2007,9,24,7
"AP",2007,9,25,4
"AP",2007,9,26,2
"AP",2007,9,27,5
"AP",2007,9,28,4
"AP",2007,9,29,10
"AP",2007,9,30,3
"AP",2007,10,1,5
"AP",2007,10,2,3
"AP",2007,10,3,6
"AP",2007,10,4,6
"AP",2007,10,5,4
"AP",2007,10,6,6
"AP",2007,10,7,6
"AP",2007,10,8,2
"AP",2007,10,9,3
"AP",2007,10,10,5
"AP",2007,10,11,7
"AP",2007,10,12,5
"AP",2007,10,13,1
"AP",2007,10,14,7
"AP",2007,10,15,10
"AP",2007,10,16,4
"AP",2007,10,17,7
"AP",2007,10,18,7
"AP",2007,10,19,4
"AP",2007,10,20,4
"AP",2007,10,21,8
"AP",2007,10,22,8
"AP",2007,10,23,5
"AP",2007,10,24,4
"AP",2007,10,25,7
"AP",2007,10,26,5
"AP",2007,10,27,8
"AP",2007,10,28,6
"AP",2007,10,29,7
"AP",2007,10,30,7
"AP",2007,10,31,9
"AP",2007,11,1,3
"AP",2007,11,2,1
"AP",2007,11,3,1
"AP",2007,11,4,3
"AP",2007,11,5,5
"AP",2007,11,6,4
"AP",2007,11,7,2
"AP",2007,11,8,1
"AP",2007,11,9,3
"AP",2007,11,10,6
"AP",2007,11,11,7
"AP",2007,11,12,1
"AP",2007,11,13,6
"AP",2007,11,14,6
"AP",2007,11,15,2
"AP",2007,11,16,3
"AP",2007,11,17,2
"AP",2007,11,18,4
"AP",2007,11,19,7
"AP",2007,11,20,8
"AP",2007,11,21,6
"AP",2007,11,22,4
"AP",2007,11,23,3
"AP",2007,11,24,2
"AP",2007,11,25,4
"AP",2007,11,26,8
"AP",2007,11,27,5
"AP",2007,11,28,6
"AP",2007,11,29,3
"AP",2007,11,30,5
"AP",2007,12,1,6
"AP",2007,12,2,2
"AP",2007,12,3,1
"AP",2007,12,4,7
"AP",2007,12,5,4
"AP",2007,12,6,3
"AP",2007,12,7,2
"AP",2007,12,8,1
"AP",2007,12,9,3
"AP",2007,12,10,3
"AP",2007,12,11,7
"AP",2007,12,12,9
"AP",2007,12,13,7
"AP",2007,12,14,10
"AP",2007,12,15,3
"AP",2007,12,16,6
"AP",2007,12,17,7
"AP",2007,12,18,4
"AP",2007,12,19,7
"AP",2007,12,20,8
"AP",2007,12,21,5
"AP",2007,12,23,7
"AP",2007,12,24,8
"AP",2007,12,25,8
"AP",2007,12,26,8
"AP",2007,12,27,10
"AP",2007,12,28,5
"AP",2007,12,29,5
"AP",2007,12,30,5
"AP",2007,12,31,3
"BA",2007,1,1,203
"BA",2007,1,2,190
"BA",2007,1,3,166
"BA",2007,1,4,197
"BA",2007,1,5,197
"BA",2007,1,6,194
"BA",2007,1,7,199
"BA",2007,1,8,194
"BA",2007,1,9,186
"BA",2007,1,10,195
"BA",2007,1,11,175
"BA",2007,1,12,179
"BA",2007,1,13,206
"BA",2007,1,14,188
"BA",2007,1,15,214
"BA",2007,1,16,197
"BA",2007,1,17,163
"BA",2007,1,18,167
"BA",2007,1,19,191
"BA",2007,1,20,181
"BA",2007,1,21,217
"BA",2007,1,22,170
"BA",2007,1,23,182
"BA",2007,1,24,178
"BA",2007,1,25,176
"BA",2007,1,26,160
"BA",2007,1,27,178
"BA",2007,1,28,220
"BA",2007,1,29,172
"BA",2007,1,30,198
"BA",2007,1,31,181
"BA",2007,2,1,173
"BA",2007,2,2,201
"BA",2007,2,3,182
"BA",2007,2,4,188
"BA",2007,2,5,190
"BA",2007,2,6,200
"BA",2007,2,7,167
"BA",2007,2,8,190
"BA",2007,2,9,182
"BA",2007,2,10,189
"BA",2007,2,11,210
"BA",2007,2,12,197
"BA",2007,2,13,186
"BA",2007,2,14,185
"BA",2007,2,15,188
"BA",2007,2,16,173
"BA",2007,2,17,167
"BA",2007,2,18,174
"BA",2007,2,19,173
"BA",2007,2,20,186
"BA",2007,2,21,182
"BA",2007,2,22,157
"BA",2007,2,23,161
"BA",2007,2,24,148
"BA",2007,2,25,180
"BA",2007,2,26,190
"BA",2007,2,27,177
"BA",2007,2,28,165
"BA",2007,3,1,191
"BA",2007,3,2,167
"BA",2007,3,3,174
"BA",2007,3,4,186
"BA",2007,3,5,204
"BA",2007,3,6,167
"BA",2007,3,7,179
"BA",2007,3,8,191
"BA",2007,3,9,180
"BA",2007,3,10,217
"BA",2007,3,11,169
"BA",2007,3,12,182
"BA",2007,3,13,155
"BA",2007,3,14,164
"BA",2007,3,15,170
"BA",2007,3,16,199
"BA",2007,3,17,167
"BA",2007,3,18,207
"BA",2007,3,19,210
"BA",2007,3,20,188
"BA",2007,3,21,154
"BA",2007,3,22,207
"BA",2007,3,23,169
"BA",2007,3,24,162
"BA",2007,3,25,191
"BA",2007,3,26,201
"BA",2007,3,27,193
"BA",2007,3,28,199
"BA",2007,3,29,170
"BA",2007,3,30,190
"BA",2007,3,31,181
"BA",2007,4,1,213
"BA",2007,4,2,202
"BA",2007,4,3,194
"BA",2007,4,4,173
"BA",2007,4,5,178
"BA",2007,4,6,206
"BA",2007,4,7,212
"BA",2007,4,8,207
"BA",2007,4,9,209
"BA",2007,4,10,218
"BA",2007,4,11,169
"BA",2007,4,12,172
"BA",2007,4,13,199
"BA",2007,4,14,189
"BA",2007,4,15,211
"BA",2007,4,16,189
"BA",2007,4,17,192
"BA",2007,4,18,165
"BA",2007,4,19,197
"BA",2007,4,20,181
"BA",2007,4,21,186
"BA",2007,4,22,188
"BA",2007,4,23,185
"BA",2007,4,24,187
"BA",2007,4,25,165
"BA",2007,4,26,189
"BA",2007,4,27,192
"BA",2007,4,28,206
"BA",2007,4,29,203
"BA",2007,4,30,183
"BA",2007,5,1,177
"BA",2007,5,2,181
"BA",2007,5,3,165
"BA",2007,5,4,183
"BA",2007,5,5,209
"BA",2007,5,6,213
"BA",2007,5,7,197
"BA",2007,5,8,213
"BA",2007,5,9,210
"BA",2007,5,10,225
"BA",2007,5,11,181
"BA",2007,5,12,183
"BA",2007,5,13,203
"BA",2007,5,14,170
"BA",2007,5,15,200
"BA",2007,5,16,178
"BA",2007,5,17,176
"BA",2007,5,18,191
"BA",2007,5,19,191
"BA",2007,5,20,221
"BA",2007,5,21,171
"BA",2007,5,22,165
"BA",2007,5,23,182
"BA",2007,5,24,170
"BA",2007,5,25,216
"BA",2007,5,26,181
"BA",2007,5,27,174
"BA",2007,5,28,210
"BA",2007,5,29,175
"BA",2007,5,30,151
"BA",2007,5,31,168
"BA",2007,6,1,185
"BA",2007,6,2,174
"BA",2007,6,3,199
"BA",2007,6,4,216
"BA",2007,6,5,176
"BA",2007,6,6,182
"BA",2007,6,7,206
"BA",2007,6,8,190
"BA",2007,6,9,173
"BA",2007,6,10,216
"BA",2007,6,11,183
"BA",2007,6,12,175
"BA",2007,6,13,205
"BA",2007,6,14,198
"BA",2007,6,15,198
"BA",2007,6,16,199
"BA",2007,6,17,202
"BA",2007,6,18,184
"BA",2007,6,19,188
"BA",2007,6,20,179
"BA",2007,6,21,191
"BA",2007,6,22,194
"BA",2007,6,23,210
"BA",2007,6,24,220
"BA",2007,6,25,204
"BA",2007,6,26,182
"BA",2007,6,27,163
"BA",2007,6,28,197
"BA",2007,6,29,197
"BA",2007,6,30,181
"BA",2007,7,1,205
"BA",2007,7,2,188
"BA",2007,7,3,204
"BA",2007,7,4,163
"BA",2007,7,5,185
"BA",2007,7,6,170
"BA",2007,7,7,202
"BA",2007,7,8,198
"BA",2007,7,9,209
"BA",2007,7,10,206
"BA",2007,7,11,183
"BA",2007,7,12,189
"BA",2007,7,13,226
"BA",2007,7,14,200
"BA",2007,7,15,216
"BA",2007,7,16,191
"BA",2007,7,17,192
"BA",2007,7,18,186
"BA",2007,7,19,193
"BA",2007,7,20,198
"BA",2007,7,21,182
"BA",2007,7,22,197
"BA",2007,7,23,189
"BA",2007,7,24,166
"BA",2007,7,25,160
"BA",2007,7,26,171
"BA",2007,7,27,177
"BA",2007,7,28,186
"BA",2007,7,29,203
"BA",2007,7,30,178
"BA",2007,7,31,151
"BA",2007,8,1,168
"BA",2007,8,2,185
"BA",2007,8,3,197
"BA",2007,8,4,176
"BA",2007,8,5,190
"BA",2007,8,6,181
"BA",2007,8,7,194
"BA",2007,8,8,184
"BA",2007,8,9,179
"BA",2007,8,10,208
"BA",2007,8,11,222
"BA",2007,8,12,204
"BA",2007,8,13,173
"BA",2007,8,14,183
"BA",2007,8,15,175
"BA",2007,8,16,169
"BA",2007,8,17,182
"BA",2007,8,18,183
"BA",2007,8,19,185
"BA",2007,8,20,213
"BA",2007,8,21,181
"BA",2007,8,22,180
"BA",2007,8,23,166
"BA",2007,8,24,169
"BA",2007,8,25,199
"BA",2007,8,26,222
"BA",2007,8,27,181
"BA",2007,8,28,192
"BA",2007,8,29,175
"BA",2007,8,30,179
"BA",2007,8,31,170
"BA",2007,9,1,165
"BA",2007,9,2,173
"BA",2007,9,3,194
"BA",2007,9,4,141
"BA",2007,9,5,188
"BA",2007,9,6,162
"BA",2007,9,7,180
"BA",2007,9,8,190
"BA",2007,9,9,193
"BA",2007,9,10,188
"BA",2007,9,11,216
"BA",2007,9,12,176
"BA",2007,9,13,186
"BA",2007,9,14,165
"BA",2007,9,15,183
"BA",2007,9,16,196
"BA",2007,9,17,207
"BA",2007,9,18,181
"BA",2007,9,19,161
"BA",2007,9,20,182
"BA",2007,9,21,197
"BA",2007,9,22,172
"BA",2007,9,23,191
"BA",2007,9,24,189
"BA",2007,9,25,179
"BA",2007,9,26,172
"BA",2007,9,27,159
"BA",2007,9,28,153
"BA",2007,9,29,158
"BA",2007,9,30,193
"BA",2007,10,1,193
"BA",2007,10,2,148
"BA",2007,10,3,165
"BA",2007,10,4,165
"BA",2007,10,5,185
"BA",2007,10,6,192
"BA",2007,10,7,192
"BA",2007,10,8,221
"BA",2007,10,9,191
"BA",2007,10,10,207
"BA",2007,10,11,194
"BA",2007,10,12,172
"BA",2007,10,13,185
"BA",2007,10,14,181
"BA",2007,10,15,182
"BA",2007,10,16,172
"BA",2007,10,17,183
"BA",2007,10,18,165
"BA",2007,10,19,165
"BA",2007,10,20,203
"BA",2007,10,21,196
"BA",2007,10,22,175
"BA",2007,10,23,175
"BA",2007,10,24,164
"BA",2007,10,25,147
"BA",2007,10,26,183
"BA",2007,10,27,163
"BA",2007,10,28,197
"BA",2007,10,29,170
"BA",2007,10,30,183
"BA",2007,10,31,172
"BA",2007,11,1,197
"BA",2007,11,2,197
"BA",2007,11,3,182
"BA",2007,11,4,203
"BA",2007,11,5,211
"BA",2007,11,6,174
"BA",2007,11,7,169
"BA",2007,11,8,155
"BA",2007,11,9,169
"BA",2007,11,10,187
"BA",2007,11,11,180
"BA",2007,11,12,200
"BA",2007,11,13,197
"BA",2007,11,14,180
"BA",2007,11,15,189
"BA",2007,11,16,186
"BA",2007,11,17,149
"BA",2007,11,18,200
"BA",2007,11,19,172
"BA",2007,11,20,162
"BA",2007,11,21,172
"BA",2007,11,22,171
"BA",2007,11,23,180
"BA",2007,11,24,155
"BA",2007,11,25,188
"BA",2007,11,26,178
"BA",2007,11,27,161
"BA",2007,11,28,168
"BA",2007,11,29,165
"BA",2007,11,30,175
"BA",2007,12,1,187
"BA",2007,12,2,171
"BA",2007,12,3,181
"BA",2007,12,4,176
"BA",2007,12,5,182
"BA",2007,12,6,172
"BA",2007,12,7,186
"BA",2007,12,8,210
"BA",2007,12,9,175
"BA",2007,12,10,222
"BA",2007,12,11,200
"BA",2007,12,12,168
"BA",2007,12,13,170
"BA",2007,12,14,193
"BA",2007,12,15,166
"BA",2007,12,16,191
"BA",2007,12,17,175
"BA",2007,12,18,138
"BA",2007,12,19,197
"BA",2007,12,20,185
"BA",2007,12,21,161
"BA",2007,12,22,178
"BA",2007,12,23,202
"BA",2007,12,24,181
"BA",2007,12,25,208
"BA",2007,12,26,155
"BA",2007,12,27,188
"BA",2007,12,28,175
"BA",2007,12,29,170
"BA",2007,12,30,167
"BA",2007,12,31,188
"CE",2007,1,1,139
"CE",2007,1,2,97
"CE",2007,1,3,95
"CE",2007,1,4,122
"CE",2007,1,5,104
"CE",2007,1,6,109
"CE",2007,1,7,108
"CE",2007,1,8,105
"CE",2007,1,9,105
"CE",2007,1,10,107
"CE",2007,1,11,91
"CE",2007,1,12,99
"CE",2007,1,13,104
"CE",2007,1,14,108
"CE",2007,1,15,103
"CE",2007,1,16,119
"CE",2007,1,17,102
"CE",2007,1,18,97
"CE",2007,1,19,109
"CE",2007,1,20,126
"CE",2007,1,21,119
"CE",2007,1,22,114
"CE",2007,1,23,104
"CE",2007,1,24,122
"CE",2007,1,25,116
"CE",2007,1,26,95
"CE",2007,1,27,95
"CE",2007,1,28,118
"CE",2007,1,29,116
"CE",2007,1,30,107
"CE",2007,1,31,108
"CE",2007,2,1,110
"CE",2007,2,2,93
"CE",2007,2,3,93
"CE",2007,2,4,91
"CE",2007,2,5,95
"CE",2007,2,6,99
"CE",2007,2,7,84
"CE",2007,2,8,120
"CE",2007,2,9,110
"CE",2007,2,10,105
"CE",2007,2,11,118
"CE",2007,2,12,103
"CE",2007,2,13,112
"CE",2007,2,14,94
"CE",2007,2,15,100
"CE",2007,2,16,97
"CE",2007,2,17,114
"CE",2007,2,18,126
"CE",2007,2,19,129
"CE",2007,2,20,101
"CE",2007,2,21,100
"CE",2007,2,22,106
"CE",2007,2,23,117
"CE",2007,2,24,116
"CE",2007,2,25,119
"CE",2007,2,26,107
"CE",2007,2,27,114
"CE",2007,2,28,110
"CE",2007,3,1,120
"CE",2007,3,2,110
"CE",2007,3,3,121
"CE",2007,3,4,117
"CE",2007,3,5,109
"CE",2007,3,6,108
"CE",2007,3,7,120
"CE",2007,3,8,110
"CE",2007,3,9,102
"CE",2007,3,10,143
"CE",2007,3,11,105
"CE",2007,3,12,135
"CE",2007,3,13,102
"CE",2007,3,14,115
"CE",2007,3,15,114
"CE",2007,3,16,99
"CE",2007,3,17,124
"CE",2007,3,18,105
"CE",2007,3,19,101
"CE",2007,3,20,120
"CE",2007,3,21,111
"CE",2007,3,22,100
"CE",2007,3,23,111
"CE",2007,3,24,113
"CE",2007,3,25,125
"CE",2007,3,26,98
"CE",2007,3,27,108
"CE",2007,3,28,117
"CE",2007,3,29,90
"CE",2007,3,30,110
"CE",2007,3,31,122
"CE",2007,4,1,166
"CE",2007,4,2,143
"CE",2007,4,3,109
"CE",2007,4,4,120
"CE",2007,4,5,137
"CE",2007,4,6,111
"CE",2007,4,7,147
"CE",2007,4,8,111
"CE",2007,4,9,125
"CE",2007,4,10,118
"CE",2007,4,11,106
"CE",2007,4,12,108
"CE",2007,4,13,116
"CE",2007,4,14,98
"CE",2007,4,15,126
"CE",2007,4,16,108
"CE",2007,4,17,114
"CE",2007,4,18,107
"CE",2007,4,19,102
"CE",2007,4,20,113
"CE",2007,4,21,143
"CE",2007,4,22,108
"CE",2007,4,23,123
"CE",2007,4,24,132
"CE",2007,4,25,115
"CE",2007,4,26,101
"CE",2007,4,27,120
"CE",2007,4,28,129
"CE",2007,4,29,114
"CE",2007,4,30,112
"CE",2007,5,1,117
"CE",2007,5,2,114
"CE",2007,5,3,115
"CE",2007,5,4,108
"CE",2007,5,5,133
"CE",2007,5,6,129
"CE",2007,5,7,133
"CE",2007,5,8,121
"CE",2007,5,9,107
"CE",2007,5,10,129
"CE",2007,5,11,119
"CE",2007,5,12,131
"CE",2007,5,13,144
"CE",2007,5,14,107
"CE",2007,5,15,111
"CE",2007,5,16,133
"CE",2007,5,17,105
"CE",2007,5,18,109
"CE",2007,5,19,112
"CE",2007,5,20,141
"CE",2007,5,21,135
"CE",2007,5,22,127
"CE",2007,5,23,114
"CE",2007,5,24,106
"CE",2007,5,25,108
"CE",2007,5,26,125
"CE",2007,5,27,126
"CE",2007,5,28,118
"CE",2007,5,29,116
"CE",2007,5,30,131
"CE",2007,5,31,115
"CE",2007,6,1,105
"CE",2007,6,2,86
"CE",2007,6,3,124
"CE",2007,6,4,115
"CE",2007,6,5,131
"CE",2007,6,6,113
"CE",2007,6,7,110
"CE",2007,6,8,126
"CE",2007,6,9,101
"CE",2007,6,10,122
"CE",2007,6,11,114
"CE",2007,6,12,112
"CE",2007,6,13,112
"CE",2007,6,14,105
"CE",2007,6,15,122
"CE",2007,6,16,127
"CE",2007,6,17,105
"CE",2007,6,18,111
"CE",2007,6,19,118
"CE",2007,6,20,115
"CE",2007,6,21,102
"CE",2007,6,22,101
"CE",2007,6,23,98
"CE",2007,6,24,136
"CE",2007,6,25,111
"CE",2007,6,26,112
"CE",2007,6,27,103
"CE",2007,6,28,107
"CE",2007,6,29,124
"CE",2007,6,30,123
"CE",2007,7,1,118
"CE",2007,7,2,129
"CE",2007,7,3,102
"CE",2007,7,4,97
"CE",2007,7,5,111
"CE",2007,7,6,132
"CE",2007,7,7,113
"CE",2007,7,8,114
"CE",2007,7,9,116
"CE",2007,7,10,114
"CE",2007,7,11,107
"CE",2007,7,12,135
"CE",2007,7,13,78
"CE",2007,7,14,129
"CE",2007,7,15,102
"CE",2007,7,16,97
"CE",2007,7,17,96
"CE",2007,7,18,94
"CE",2007,7,19,94
"CE",2007,7,20,98
"CE",2007,7,21,110
"CE",2007,7,22,133
"CE",2007,7,23,105
"CE",2007,7,24,113
"CE",2007,7,25,90
"CE",2007,7,26,95
"CE",2007,7,27,117
"CE",2007,7,28,103
"CE",2007,7,29,113
"CE",2007,7,30,110
"CE",2007,7,31,91
"CE",2007,8,1,90
"CE",2007,8,2,104
"CE",2007,8,3,101
"CE",2007,8,4,120
"CE",2007,8,5,127
"CE",2007,8,6,112
"CE",2007,8,7,117
"CE",2007,8,8,119
"CE",2007,8,9,105
"CE",2007,8,10,127
"CE",2007,8,11,99
"CE",2007,8,12,101
"CE",2007,8,13,114
"CE",2007,8,14,86
"CE",2007,8,15,99
"CE",2007,8,16,104
"CE",2007,8,17,104
"CE",2007,8,18,106
"CE",2007,8,19,118
"CE",2007,8,20,99
"CE",2007,8,21,115
"CE",2007,8,22,98
"CE",2007,8,23,88
"CE",2007,8,24,108
"CE",2007,8,25,121
"CE",2007,8,26,109
"CE",2007,8,27,106
"CE",2007,8,28,100
"CE",2007,8,29,98
"CE",2007,8,30,92
"CE",2007,8,31,95
"CE",2007,9,1,94
"CE",2007,9,2,116
"CE",2007,9,3,109
"CE",2007,9,4,112
"CE",2007,9,5,123
"CE",2007,9,6,103
"CE",2007,9,7,116
"CE",2007,9,8,121
"CE",2007,9,9,104
"CE",2007,9,10,119
"CE",2007,9,11,120
"CE",2007,9,12,97
"CE",2007,9,13,92
"CE",2007,9,14,106
"CE",2007,9,15,101
"CE",2007,9,16,112
"CE",2007,9,17,118
"CE",2007,9,18,101
"CE",2007,9,19,105
"CE",2007,9,20,110
"CE",2007,9,21,110
"CE",2007,9,22,92
"CE",2007,9,23,126
"CE",2007,9,24,109
"CE",2007,9,25,115
"CE",2007,9,26,92
"CE",2007,9,27,102
"CE",2007,9,28,93
"CE",2007,9,29,109
"CE",2007,9,30,109
"CE",2007,10,1,109
"CE",2007,10,2,101
"CE",2007,10,3,84
"CE",2007,10,4,103
"CE",2007,10,5,101
"CE",2007,10,6,112
"CE",2007,10,7,120
"CE",2007,10,8,91
"CE",2007,10,9,106
"CE",2007,10,10,119
"CE",2007,10,11,109
"CE",2007,10,12,122
"CE",2007,10,13,110
"CE",2007,10,14,105
"CE",2007,10,15,110
"CE",2007,10,16,100
"CE",2007,10,17,95
"CE",2007,10,18,98
"CE",2007,10,19,97
"CE",2007,10,20,108
"CE",2007,10,21,128
"CE",2007,10,22,113
"CE",2007,10,23,114
"CE",2007,10,24,106
"CE",2007,10,25,99
"CE",2007,10,26,100
"CE",2007,10,27,93
"CE",2007,10,28,118
"CE",2007,10,29,106
"CE",2007,10,30,98
"CE",2007,10,31,108
"CE",2007,11,1,89
"CE",2007,11,2,82
"CE",2007,11,3,89
"CE",2007,11,4,124
"CE",2007,11,5,115
"CE",2007,11,6,126
"CE",2007,11,7,104
"CE",2007,11,8,89
"CE",2007,11,9,118
"CE",2007,11,10,123
"CE",2007,11,11,117
"CE",2007,11,12,98
"CE",2007,11,13,102
"CE",2007,11,14,98
"CE",2007,11,15,104
"CE",2007,11,16,100
"CE",2007,11,17,114
"CE",2007,11,18,116
"CE",2007,11,19,92
"CE",2007,11,20,122
"CE",2007,11,21,100
"CE",2007,11,22,118
"CE",2007,11,23,112
"CE",2007,11,24,120
"CE",2007,11,25,109
