"","year","month","dom","doy","dow","hour","Southern","circumstance","deaths","H"
"31997",2016,1,1,1,"5",19,FALSE,"Homicide",1,67
"31998",2016,1,1,1,"5",19,FALSE,NA,12,67
"31999",2016,1,1,1,"5",20,FALSE,"Homicide",1,68
"32000",2016,1,1,1,"5",20,FALSE,"Unknown",1,68
"32001",2016,1,1,1,"5",20,FALSE,NA,6,68
"32002",2016,1,1,1,"5",21,FALSE,"Unknown",1,69
"32003",2016,1,1,1,"5",21,FALSE,NA,10,69
"32004",2016,1,1,1,"5",22,FALSE,"Unknown",1,70
"32005",2016,1,1,1,"5",22,FALSE,NA,8,70
"32006",2016,1,1,1,"5",23,FALSE,"Accident",1,71
"32007",2016,1,1,1,"5",23,FALSE,"Homicide",1,71
"32008",2016,1,1,1,"5",23,FALSE,NA,11,71
"32009",2016,1,2,2,"6",0,FALSE,"Homicide",1,72
"32010",2016,1,2,2,"6",0,FALSE,NA,3,72
"32011",2016,1,2,2,"6",1,FALSE,"Accident",1,73
"32012",2016,1,2,2,"6",1,FALSE,"Homicide",1,73
"32013",2016,1,2,2,"6",1,FALSE,NA,4,73
"32014",2016,1,2,2,"6",2,FALSE,"Homicide",1,74
"32015",2016,1,2,2,"6",2,FALSE,NA,7,74
"32016",2016,1,2,2,"6",3,FALSE,NA,7,75
"32017",2016,1,2,2,"6",4,FALSE,"Accident",1,76
"32018",2016,1,2,2,"6",4,FALSE,NA,10,76
"32019",2016,1,2,2,"6",5,FALSE,"Homicide",1,77
"32020",2016,1,2,2,"6",5,FALSE,NA,10,77
"32021",2016,1,2,2,"6",6,FALSE,NA,7,78
"32022",2016,1,2,2,"6",7,FALSE,NA,8,79
"32023",2016,1,2,2,"6",8,FALSE,"Accident",1,80
"32024",2016,1,2,2,"6",8,FALSE,NA,6,80
"32025",2016,1,2,2,"6",9,FALSE,"Accident",2,81
"32026",2016,1,2,2,"6",9,FALSE,NA,6,81
"32027",2016,1,2,2,"6",10,FALSE,"Homicide",1,82
"32028",2016,1,2,2,"6",10,FALSE,"Unknown",1,82
"32029",2016,1,2,2,"6",10,FALSE,NA,5,82
"32030",2016,1,2,2,"6",11,FALSE,NA,7,83
"32031",2016,1,2,2,"6",12,FALSE,"Accident",1,84
"32032",2016,1,2,2,"6",12,FALSE,"Homicide",1,84
"32033",2016,1,2,2,"6",12,FALSE,"Unknown",2,84
"32034",2016,1,2,2,"6",12,FALSE,NA,8,84
"32035",2016,1,2,2,"6",13,FALSE,"Accident",1,85
"32036",2016,1,2,2,"6",13,FALSE,"Unknown",1,85
"32037",2016,1,2,2,"6",13,FALSE,NA,7,85
"32038",2016,1,2,2,"6",14,FALSE,"Accident",2,86
"32039",2016,1,2,2,"6",14,FALSE,NA,11,86
"32040",2016,1,2,2,"6",15,FALSE,"Accident",4,87
"32041",2016,1,2,2,"6",15,FALSE,"Homicide",1,87
"32042",2016,1,2,2,"6",15,FALSE,NA,6,87
"32043",2016,1,2,2,"6",16,FALSE,"Accident",4,88
"32044",2016,1,2,2,"6",16,FALSE,NA,13,88
"32045",2016,1,2,2,"6",17,FALSE,"Homicide",3,89
"32046",2016,1,2,2,"6",17,FALSE,"Unknown",1,89
"32047",2016,1,2,2,"6",17,FALSE,NA,10,89
"32048",2016,1,2,2,"6",18,FALSE,"Homicide",1,90
"32049",2016,1,2,2,"6",18,FALSE,NA,4,90
"32050",2016,1,2,2,"6",19,FALSE,"Homicide",2,91
"32051",2016,1,2,2,"6",19,FALSE,NA,5,91
"32052",2016,1,2,2,"6",20,FALSE,"Accident",1,92
"32053",2016,1,2,2,"6",20,FALSE,"Homicide",1,92
"32054",2016,1,2,2,"6",20,FALSE,"Unknown",1,92
"32055",2016,1,2,2,"6",20,FALSE,NA,8,92
"32056",2016,1,2,2,"6",21,FALSE,"Accident",2,93
"32057",2016,1,2,2,"6",21,FALSE,"Unknown",1,93
"32058",2016,1,2,2,"6",21,FALSE,NA,6,93
"32059",2016,1,2,2,"6",22,FALSE,"Accident",1,94
"32060",2016,1,2,2,"6",22,FALSE,NA,4,94
"32061",2016,1,2,2,"6",23,FALSE,"Homicide",3,95
"32062",2016,1,2,2,"6",23,FALSE,"Unknown",2,95
"32063",2016,1,2,2,"6",23,FALSE,NA,8,95
"32064",2016,12,30,365,"5",0,FALSE,NA,3,0
"32065",2016,12,30,365,"5",1,FALSE,"Accident",1,1
"32066",2016,12,30,365,"5",1,FALSE,NA,11,1
"32067",2016,12,30,365,"5",2,FALSE,NA,11,2
"32068",2016,12,30,365,"5",3,FALSE,"Unknown",1,3
"32069",2016,12,30,365,"5",3,FALSE,NA,6,3
"32070",2016,12,30,365,"5",4,FALSE,"Unknown",1,4
"32071",2016,12,30,365,"5",4,FALSE,NA,8,4
"32072",2016,12,30,365,"5",5,FALSE,NA,7,5
"32073",2016,12,30,365,"5",6,FALSE,NA,6,6
"32074",2016,12,30,365,"5",7,FALSE,"Accident",1,7
"32075",2016,12,30,365,"5",7,FALSE,"Unknown",3,7
"32076",2016,12,30,365,"5",7,FALSE,NA,6,7
"32077",2016,12,30,365,"5",8,FALSE,NA,8,8
"32078",2016,12,30,365,"5",9,FALSE,"Accident",1,9
"32079",2016,12,30,365,"5",9,FALSE,NA,4,9
"32080",2016,12,30,365,"5",10,FALSE,NA,10,10
"32081",2016,12,30,365,"5",11,FALSE,"Unknown",1,11
"32082",2016,12,30,365,"5",11,FALSE,NA,7,11
"32083",2016,12,30,365,"5",12,FALSE,"Accident",1,12
"32084",2016,12,30,365,"5",12,FALSE,"Homicide",1,12
"32085",2016,12,30,365,"5",12,FALSE,NA,6,12
"32086",2016,12,30,365,"5",13,FALSE,"Homicide",1,13
"32087",2016,12,30,365,"5",13,FALSE,NA,10,13
"32088",2016,12,30,365,"5",14,FALSE,"Accident",1,14
"32089",2016,12,30,365,"5",14,FALSE,NA,8,14
"32090",2016,12,30,365,"5",15,FALSE,NA,5,15
"32091",2016,12,30,365,"5",16,FALSE,NA,11,16
"32092",2016,12,30,365,"5",17,FALSE,"Accident",1,17
"32093",2016,12,30,365,"5",17,FALSE,"Homicide",1,17
"32094",2016,12,30,365,"5",17,FALSE,"Other",1,17
"32095",2016,12,30,365,"5",17,FALSE,"Unknown",1,17
"32096",2016,12,30,365,"5",17,FALSE,NA,8,17
"32097",2016,12,30,365,"5",18,FALSE,"Accident",1,18
"32098",2016,12,30,365,"5",18,FALSE,"Homicide",1,18
"32099",2016,12,30,365,"5",18,FALSE,NA,8,18
"32100",2016,12,30,365,"5",19,FALSE,"Accident",1,19
"32101",2016,12,30,365,"5",19,FALSE,"Homicide",1,19
"32102",2016,12,30,365,"5",19,FALSE,NA,9,19
"32103",2016,12,30,365,"5",20,FALSE,"Unknown",1,20
"32104",2016,12,30,365,"5",20,FALSE,NA,13,20
"32105",2016,12,30,365,"5",21,FALSE,"Accident",2,21
"32106",2016,12,30,365,"5",21,FALSE,NA,9,21
"32107",2016,12,30,365,"5",22,FALSE,"Accident",1,22
"32108",2016,12,30,365,"5",22,FALSE,NA,11,22
"32109",2016,12,30,365,"5",23,FALSE,"Accident",1,23
"32110",2016,12,30,365,"5",23,FALSE,"Homicide",2,23
"32111",2016,12,30,365,"5",23,FALSE,NA,7,23
"32112",2016,12,31,366,"6",0,FALSE,NA,9,24
"32113",2016,12,31,366,"6",1,FALSE,"Homicide",1,25
"32114",2016,12,31,366,"6",1,FALSE,NA,5,25
"32115",2016,12,31,366,"6",2,FALSE,NA,2,26
"32116",2016,12,31,366,"6",3,FALSE,"Unknown",1,27
"32117",2016,12,31,366,"6",3,FALSE,NA,5,27
"32118",2016,12,31,366,"6",4,FALSE,"Accident",1,28
"32119",2016,12,31,366,"6",4,FALSE,"Unknown",1,28
"32120",2016,12,31,366,"6",4,FALSE,NA,3,28
"32121",2016,12,31,366,"6",5,FALSE,NA,2,29
"32122",2016,12,31,366,"6",6,FALSE,"Accident",2,30
"32123",2016,12,31,366,"6",6,FALSE,NA,8,30
"32124",2016,12,31,366,"6",7,FALSE,NA,6,31
"32125",2016,12,31,366,"6",8,FALSE,NA,15,32
"32126",2016,12,31,366,"6",9,FALSE,NA,5,33
"32127",2016,12,31,366,"6",10,FALSE,"Homicide",2,34
"32128",2016,12,31,366,"6",10,FALSE,NA,10,34
"32129",2016,12,31,366,"6",11,FALSE,"Accident",2,35
"32130",2016,12,31,366,"6",11,FALSE,NA,10,35
"32131",2016,12,31,366,"6",12,FALSE,NA,3,36
"32132",2016,12,31,366,"6",13,FALSE,NA,8,37
"32133",2016,12,31,366,"6",14,FALSE,"Homicide",2,38
"32134",2016,12,31,366,"6",14,FALSE,"Unknown",1,38
"32135",2016,12,31,366,"6",14,FALSE,NA,10,38
"32136",2016,12,31,366,"6",15,FALSE,NA,8,39
"32137",2016,12,31,366,"6",16,FALSE,"Homicide",1,40
"32138",2016,12,31,366,"6",16,FALSE,"Unknown",1,40
"32139",2016,12,31,366,"6",16,FALSE,NA,6,40
"32140",2016,12,31,366,"6",17,FALSE,"Accident",1,41
"32141",2016,12,31,366,"6",17,FALSE,"Unknown",1,41
"32142",2016,12,31,366,"6",17,FALSE,NA,9,41
"32143",2016,12,31,366,"6",18,FALSE,"Accident",1,42
"32144",2016,12,31,366,"6",18,FALSE,"Homicide",1,42
"32145",2016,12,31,366,"6",18,FALSE,"Unknown",1,42
"32146",2016,12,31,366,"6",18,FALSE,NA,6,42
"32147",2016,12,31,366,"6",19,FALSE,"Homicide",1,43
"32148",2016,12,31,366,"6",19,FALSE,NA,5,43
"32149",2016,12,31,366,"6",20,FALSE,"Accident",2,44
"32150",2016,12,31,366,"6",20,FALSE,NA,6,44
"32151",2016,12,31,366,"6",21,FALSE,"Homicide",1,45
"32152",2016,12,31,366,"6",21,FALSE,NA,10,45
"32153",2016,12,31,366,"6",22,FALSE,"Accident",1,46
"32154",2016,12,31,366,"6",22,FALSE,"Homicide",2,46
"32155",2016,12,31,366,"6",22,FALSE,NA,9,46
"32156",2016,12,31,366,"6",23,FALSE,"Accident",1,47
"32157",2016,12,31,366,"6",23,FALSE,"Unknown",2,47
"32158",2016,12,31,366,"6",23,FALSE,NA,11,47
"32159",2016,1,1,1,"5",0,FALSE,"Accident",1,48
"32160",2016,1,1,1,"5",0,FALSE,"Homicide",1,48
"32161",2016,1,1,1,"5",0,FALSE,NA,9,48
"32162",2016,1,1,1,"5",1,FALSE,"Accident",1,49
"32163",2016,1,1,1,"5",1,FALSE,"Suicide",2,49
"32164",2016,1,1,1,"5",1,FALSE,"Homicide",3,49
"32165",2016,1,1,1,"5",1,FALSE,NA,4,49
"32166",2016,1,1,1,"5",2,FALSE,NA,9,50
"32167",2016,1,1,1,"5",3,FALSE,"Homicide",2,51
"32168",2016,1,1,1,"5",3,FALSE,NA,5,51
"32169",2016,1,1,1,"5",4,FALSE,"Accident",1,52
"32170",2016,1,1,1,"5",4,FALSE,NA,2,52
"32171",2016,1,1,1,"5",5,FALSE,"Homicide",1,53
"32172",2016,1,1,1,"5",5,FALSE,NA,3,53
"32173",2016,1,1,1,"5",6,FALSE,"Homicide",1,54
"32174",2016,1,1,1,"5",6,FALSE,NA,3,54
"32175",2016,1,1,1,"5",7,FALSE,"Accident",1,55
"32176",2016,1,1,1,"5",7,FALSE,NA,5,55
"32177",2016,1,1,1,"5",8,FALSE,"Homicide",3,56
"32178",2016,1,1,1,"5",8,FALSE,NA,5,56
"32179",2016,1,1,1,"5",9,FALSE,"Accident",4,57
"32180",2016,1,1,1,"5",9,FALSE,"Homicide",1,57
"32181",2016,1,1,1,"5",9,FALSE,NA,10,57
"32182",2016,1,1,1,"5",10,FALSE,NA,5,58
"32183",2016,1,1,1,"5",11,FALSE,"Homicide",1,59
"32184",2016,1,1,1,"5",11,FALSE,NA,3,59
"32185",2016,1,1,1,"5",12,FALSE,NA,6,60
"32186",2016,1,1,1,"5",13,FALSE,"Accident",1,61
"32187",2016,1,1,1,"5",13,FALSE,NA,6,61
"32188",2016,1,1,1,"5",14,FALSE,"Homicide",1,62
"32189",2016,1,1,1,"5",14,FALSE,NA,8,62
"32190",2016,1,1,1,"5",15,FALSE,"Accident",2,63
"32191",2016,1,1,1,"5",15,FALSE,NA,2,63
"32192",2016,1,1,1,"5",16,FALSE,"Accident",1,64
"32193",2016,1,1,1,"5",16,FALSE,NA,6,64
"32194",2016,1,1,1,"5",17,FALSE,NA,1,65
"32195",2016,1,1,1,"5",18,FALSE,"Accident",1,66
"32196",2016,1,1,1,"5",18,FALSE,"Homicide",3,66
"32197",2016,1,1,1,"5",18,FALSE,NA,6,66
"32198",2016,1,1,1,"5",19,FALSE,"Accident",1,67
"32199",2016,1,1,1,"5",19,FALSE,NA,3,67
"32200",2016,1,1,1,"5",20,FALSE,"Accident",3,68
"32201",2016,1,1,1,"5",20,FALSE,"Homicide",2,68
"32202",2016,1,1,1,"5",20,FALSE,NA,8,68
"32203",2016,1,1,1,"5",21,FALSE,NA,2,69
"32204",2016,1,1,1,"5",22,FALSE,"Homicide",1,70
"32205",2016,1,1,1,"5",22,FALSE,NA,6,70
"32206",2016,1,1,1,"5",23,FALSE,"Homicide",1,71
"32207",2016,1,1,1,"5",23,FALSE,NA,8,71
"32208",2016,1,2,2,"6",0,FALSE,"Homicide",1,72
"32209",2016,1,2,2,"6",0,FALSE,NA,4,72
"32210",2016,1,2,2,"6",1,FALSE,NA,9,73
"32211",2016,1,2,2,"6",2,FALSE,NA,2,74
"32212",2016,1,2,2,"6",3,FALSE,"Accident",1,75
"32213",2016,1,2,2,"6",3,FALSE,"Unknown",1,75
"32214",2016,1,2,2,"6",3,FALSE,NA,2,75
"32215",2016,1,2,2,"6",4,FALSE,"Accident",1,76
"32216",2016,1,2,2,"6",4,FALSE,"Suicide",1,76
"32217",2016,1,2,2,"6",4,FALSE,"Homicide",1,76
"32218",2016,1,2,2,"6",4,FALSE,NA,5,76
"32219",2016,1,2,2,"6",5,FALSE,NA,6,77
"32220",2016,1,2,2,"6",6,FALSE,"Accident",1,78
"32221",2016,1,2,2,"6",6,FALSE,NA,10,78
"32222",2016,1,2,2,"6",7,FALSE,"Accident",2,79
"32223",2016,1,2,2,"6",7,FALSE,NA,1,79
"32224",2016,1,2,2,"6",8,FALSE,"Homicide",1,80
"32225",2016,1,2,2,"6",8,FALSE,NA,2,80
"32226",2016,1,2,2,"6",9,FALSE,"Unknown",1,81
"32227",2016,1,2,2,"6",9,FALSE,NA,3,81
"32228",2016,1,2,2,"6",10,FALSE,"Accident",1,82
"32229",2016,1,2,2,"6",10,FALSE,NA,5,82
"32230",2016,1,2,2,"6",11,FALSE,"Homicide",1,83
"32231",2016,1,2,2,"6",11,FALSE,NA,1,83
"32232",2016,1,2,2,"6",12,FALSE,NA,4,84
"32233",2016,1,2,2,"6",13,FALSE,"Suicide",1,85
"32234",2016,1,2,2,"6",13,FALSE,"Homicide",1,85
"32235",2016,1,2,2,"6",13,FALSE,NA,4,85
"32236",2016,1,2,2,"6",14,FALSE,"Accident",1,86
"32237",2016,1,2,2,"6",14,FALSE,"Suicide",1,86
"32238",2016,1,2,2,"6",14,FALSE,NA,5,86
"32239",2016,1,2,2,"6",15,FALSE,"Accident",1,87
"32240",2016,1,2,2,"6",15,FALSE,"Homicide",2,87
"32241",2016,1,2,2,"6",15,FALSE,NA,4,87
"32242",2016,1,2,2,"6",16,FALSE,"Accident",2,88
"32243",2016,1,2,2,"6",16,FALSE,NA,6,88
"32244",2016,1,2,2,"6",17,FALSE,"Homicide",1,89
"32245",2016,1,2,2,"6",17,FALSE,NA,6,89
"32246",2016,1,2,2,"6",18,FALSE,"Accident",2,90
"32247",2016,1,2,2,"6",18,FALSE,"Homicide",1,90
"32248",2016,1,2,2,"6",18,FALSE,"Unknown",1,90
"32249",2016,1,2,2,"6",18,FALSE,NA,7,90
"32250",2016,1,2,2,"6",19,FALSE,"Accident",3,91
"32251",2016,1,2,2,"6",19,FALSE,NA,2,91
"32252",2016,1,2,2,"6",20,FALSE,NA,9,92
"32253",2016,1,2,2,"6",21,FALSE,NA,4,93
"32254",2016,1,2,2,"6",23,FALSE,NA,1,95
"32255",2016,12,30,365,"5",0,FALSE,NA,2,0
"32256",2016,12,30,365,"5",1,FALSE,"Accident",1,1
"32257",2016,12,30,365,"5",1,FALSE,NA,1,1
"32258",2016,12,30,365,"5",2,FALSE,"Accident",1,2
"32259",2016,12,30,365,"5",2,FALSE,NA,1,2
"32260",2016,12,30,365,"5",3,FALSE,"Accident",2,3
"32261",2016,12,30,365,"5",3,FALSE,"Homicide",1,3
"32262",2016,12,30,365,"5",3,FALSE,NA,2,3
"32263",2016,12,30,365,"5",4,FALSE,"Unknown",1,4
"32264",2016,12,30,365,"5",4,FALSE,NA,7,4
"32265",2016,12,30,365,"5",5,FALSE,NA,8,5
"32266",2016,12,30,365,"5",6,FALSE,"Homicide",1,6
"32267",2016,12,30,365,"5",6,FALSE,NA,11,6
"32268",2016,12,30,365,"5",7,FALSE,NA,3,7
"32269",2016,12,30,365,"5",8,FALSE,"Suicide",1,8
"32270",2016,12,30,365,"5",8,FALSE,NA,4,8
"32271",2016,12,30,365,"5",9,FALSE,NA,3,9
"32272",2016,12,30,365,"5",10,FALSE,NA,8,10
"32273",2016,12,30,365,"5",11,FALSE,"Unknown",1,11
"32274",2016,12,30,365,"5",11,FALSE,NA,6,11
"32275",2016,12,30,365,"5",12,FALSE,"Homicide",1,12
"32276",2016,12,30,365,"5",12,FALSE,"Unknown",1,12
"32277",2016,12,30,365,"5",12,FALSE,NA,5,12
"32278",2016,12,30,365,"5",13,FALSE,NA,4,13
"32279",2016,12,30,365,"5",14,FALSE,NA,4,14
"32280",2016,12,30,365,"5",15,FALSE,"Accident",1,15
"32281",2016,12,30,365,"5",15,FALSE,NA,8,15
"32282",2016,12,30,365,"5",16,FALSE,NA,5,16
"32283",2016,12,30,365,"5",17,FALSE,NA,3,17
"32284",2016,12,30,365,"5",18,FALSE,NA,3,18
"32285",2016,12,30,365,"5",19,FALSE,"Accident",1,19
"32286",2016,12,30,365,"5",19,FALSE,"Homicide",1,19
"32287",2016,12,30,365,"5",19,FALSE,NA,8,19
"32288",2016,12,30,365,"5",20,FALSE,NA,4,20
"32289",2016,12,30,365,"5",21,FALSE,"Accident",1,21
"32290",2016,12,30,365,"5",21,FALSE,"Suicide",1,21
"32291",2016,12,30,365,"5",21,FALSE,"Homicide",1,21
"32292",2016,12,30,365,"5",21,FALSE,NA,5,21
"32293",2016,12,30,365,"5",22,FALSE,"Accident",1,22
"32294",2016,12,30,365,"5",22,FALSE,"Homicide",1,22
"32295",2016,12,30,365,"5",22,FALSE,NA,6,22
"32296",2016,12,30,365,"5",23,FALSE,NA,4,23
"32297",2016,12,31,366,"6",0,FALSE,"Homicide",1,24
"32298",2016,12,31,366,"6",0,FALSE,NA,5,24
"32299",2016,12,31,366,"6",1,FALSE,NA,3,25
"32300",2016,12,31,366,"6",2,FALSE,"Accident",1,26
"32301",2016,12,31,366,"6",2,FALSE,NA,2,26
"32302",2016,12,31,366,"6",3,FALSE,"Accident",1,27
"32303",2016,12,31,366,"6",3,FALSE,"Suicide",1,27
"32304",2016,12,31,366,"6",3,FALSE,NA,7,27
"32305",2016,12,31,366,"6",4,FALSE,"Unknown",1,28
"32306",2016,12,31,366,"6",4,FALSE,NA,4,28
"32307",2016,12,31,366,"6",5,FALSE,NA,6,29
"32308",2016,12,31,366,"6",6,FALSE,"Suicide",1,30
"32309",2016,12,31,366,"6",6,FALSE,NA,3,30
"32310",2016,12,31,366,"6",7,FALSE,NA,5,31
"32311",2016,12,31,366,"6",8,FALSE,NA,5,32
"32312",2016,12,31,366,"6",9,FALSE,"Accident",1,33
"32313",2016,12,31,366,"6",9,FALSE,"Suicide",1,33
"32314",2016,12,31,366,"6",9,FALSE,NA,8,33
"32315",2016,12,31,366,"6",10,FALSE,"Homicide",2,34
"32316",2016,12,31,366,"6",10,FALSE,NA,6,34
"32317",2016,12,31,366,"6",11,FALSE,NA,2,35
"32318",2016,12,31,366,"6",12,FALSE,"Homicide",1,36
"32319",2016,12,31,366,"6",12,FALSE,"Unknown",1,36
"32320",2016,12,31,366,"6",12,FALSE,NA,5,36
"32321",2016,12,31,366,"6",13,FALSE,"Unknown",1,37
"32322",2016,12,31,366,"6",13,FALSE,NA,9,37
"32323",2016,12,31,366,"6",14,FALSE,"Accident",1,38
"32324",2016,12,31,366,"6",14,FALSE,NA,5,38
"32325",2016,12,31,366,"6",15,FALSE,"Homicide",2,39
"32326",2016,12,31,366,"6",15,FALSE,NA,6,39
"32327",2016,12,31,366,"6",16,FALSE,"Homicide",1,40
"32328",2016,12,31,366,"6",16,FALSE,NA,7,40
"32329",2016,12,31,366,"6",17,FALSE,"Homicide",1,41
"32330",2016,12,31,366,"6",17,FALSE,NA,8,41
"32331",2016,12,31,366,"6",18,FALSE,"Homicide",2,42
"32332",2016,12,31,366,"6",18,FALSE,NA,6,42
"32333",2016,12,31,366,"6",19,FALSE,"Accident",1,43
"32334",2016,12,31,366,"6",19,FALSE,"Unknown",2,43
"32335",2016,12,31,366,"6",19,FALSE,NA,3,43
"32336",2016,12,31,366,"6",20,FALSE,"Homicide",2,44
"32337",2016,12,31,366,"6",20,FALSE,NA,4,44
"32338",2016,12,31,366,"6",21,FALSE,NA,1,45
"32339",2016,12,31,366,"6",22,FALSE,"Accident",1,46
"32340",2016,12,31,366,"6",22,FALSE,"Homicide",1,46
"32341",2016,12,31,366,"6",22,FALSE,"Unknown",1,46
"32342",2016,12,31,366,"6",23,FALSE,"Accident",1,47
"32343",2016,12,31,366,"6",23,FALSE,NA,3,47
"32344",2016,1,1,1,"5",3,FALSE,NA,1,51
"32345",2016,1,1,1,"5",4,FALSE,NA,2,52
"32346",2016,1,1,1,"5",6,FALSE,"Accident",1,54
"32347",2016,1,1,1,"5",6,FALSE,NA,1,54
"32348",2016,1,1,1,"5",7,FALSE,"Homicide",1,55
"32349",2016,1,1,1,"5",8,FALSE,NA,1,56
"32350",2016,1,1,1,"5",9,FALSE,"Homicide",1,57
"32351",2016,1,1,1,"5",9,FALSE,NA,1,57
"32352",2016,1,1,1,"5",10,FALSE,NA,4,58
"32353",2016,1,1,1,"5",11,FALSE,"Accident",1,59
"32354",2016,1,1,1,"5",11,FALSE,NA,2,59
"32355",2016,1,1,1,"5",12,FALSE,"Accident",1,60
"32356",2016,1,1,1,"5",12,FALSE,NA,4,60
"32357",2016,1,1,1,"5",14,FALSE,NA,1,62
"32358",2016,1,1,1,"5",15,FALSE,NA,1,63
"32359",2016,1,1,1,"5",16,FALSE,"Accident",1,64
"32360",2016,1,1,1,"5",17,FALSE,"Homicide",1,65
"32361",2016,1,1,1,"5",17,FALSE,NA,1,65
"32362",2016,1,1,1,"5",18,FALSE,NA,2,66
"32363",2016,1,1,1,"5",19,FALSE,"Suicide",1,67
"32364",2016,1,1,1,"5",19,FALSE,NA,1,67
"32365",2016,1,1,1,"5",20,FALSE,"Homicide",1,68
"32366",2016,1,1,1,"5",20,FALSE,NA,1,68
"32367",2016,1,1,1,"5",21,FALSE,NA,2,69
"32368",2016,1,1,1,"5",22,FALSE,"Homicide",1,70
"32369",2016,1,1,1,"5",22,FALSE,NA,1,70
"32370",2016,1,1,1,"5",23,FALSE,NA,3,71
"32371",2016,1,2,2,"6",0,FALSE,NA,1,72
"32372",2016,1,2,2,"6",3,FALSE,"Homicide",1,75
"32373",2016,1,2,2,"6",3,FALSE,NA,1,75
"32374",2016,1,2,2,"6",4,FALSE,NA,3,76
"32375",2016,1,2,2,"6",7,FALSE,NA,1,79
"32376",2016,1,2,2,"6",9,FALSE,"Accident",1,81
"32377",2016,1,2,2,"6",9,FALSE,NA,2,81
"32378",2016,1,2,2,"6",10,FALSE,NA,1,82
"32379",2016,1,2,2,"6",11,FALSE,NA,3,83
"32380",2016,1,2,2,"6",12,FALSE,NA,1,84
"32381",2016,1,2,2,"6",13,FALSE,NA,1,85
"32382",2016,1,2,2,"6",14,FALSE,NA,2,86
"32383",2016,1,2,2,"6",15,FALSE,NA,1,87
"32384",2016,1,2,2,"6",16,FALSE,NA,1,88
"32385",2016,1,2,2,"6",17,FALSE,"Accident",1,89
"32386",2016,1,2,2,"6",17,FALSE,NA,3,89
"32387",2016,1,2,2,"6",18,FALSE,NA,2,90
"32388",2016,1,2,2,"6",19,FALSE,"Homicide",1,91
"32389",2016,1,2,2,"6",19,FALSE,NA,2,91
"32390",2016,1,2,2,"6",20,FALSE,NA,1,92
"32391",2016,1,2,2,"6",21,FALSE,NA,1,93
"32392",2016,1,2,2,"6",22,FALSE,NA,3,94
"32393",2016,1,2,2,"6",23,FALSE,"Accident",1,95
"32394",2016,1,2,2,"6",23,FALSE,NA,1,95
"32395",2016,12,30,365,"5",1,FALSE,NA,1,1
"32396",2016,12,30,365,"5",2,FALSE,NA,3,2
"32397",2016,12,30,365,"5",3,FALSE,"Homicide",1,3
"32398",2016,12,30,365,"5",3,FALSE,NA,3,3
"32399",2016,12,30,365,"5",5,FALSE,NA,1,5
"32400",2016,12,30,365,"5",7,FALSE,NA,2,7
"32401",2016,12,30,365,"5",8,FALSE,NA,4,8
"32402",2016,12,30,365,"5",9,FALSE,"Accident",1,9
"32403",2016,12,30,365,"5",9,FALSE,NA,4,9
"32404",2016,12,30,365,"5",10,FALSE,"Accident",1,10
"32405",2016,12,30,365,"5",11,FALSE,NA,2,11
"32406",2016,12,30,365,"5",12,FALSE,"Homicide",1,12
"32407",2016,12,30,365,"5",13,FALSE,NA,4,13
"32408",2016,12,30,365,"5",14,FALSE,NA,2,14
"32409",2016,12,30,365,"5",15,FALSE,"Suicide",1,15
"32410",2016,12,30,365,"5",16,FALSE,NA,1,16
"32411",2016,12,30,365,"5",19,FALSE,NA,1,19
"32412",2016,12,30,365,"5",20,FALSE,NA,1,20
"32413",2016,12,30,365,"5",21,FALSE,NA,1,21
"32414",2016,12,30,365,"5",23,FALSE,"Homicide",3,23
"32415",2016,12,31,366,"6",0,FALSE,NA,1,24
"32416",2016,12,31,366,"6",6,FALSE,NA,1,30
"32417",2016,12,31,366,"6",7,FALSE,NA,1,31
"32418",2016,12,31,366,"6",8,FALSE,"Accident",1,32
"32419",2016,12,31,366,"6",8,FALSE,NA,2,32
"32420",2016,12,31,366,"6",9,FALSE,NA,1,33
"32421",2016,12,31,366,"6",11,FALSE,NA,1,35
"32422",2016,12,31,366,"6",12,FALSE,"Unknown",1,36
"32423",2016,12,31,366,"6",12,FALSE,NA,2,36
"32424",2016,12,31,366,"6",13,FALSE,NA,3,37
"32425",2016,12,31,366,"6",15,FALSE,NA,1,39
"32426",2016,12,31,366,"6",16,FALSE,NA,1,40
"32427",2016,12,31,366,"6",17,FALSE,"Unknown",1,41
"32428",2016,12,31,366,"6",17,FALSE,NA,1,41
"32429",2016,12,31,366,"6",18,FALSE,NA,1,42
"32430",2016,12,31,366,"6",19,FALSE,NA,1,43
"32431",2016,12,31,366,"6",20,FALSE,"Accident",1,44
"32432",2016,12,31,366,"6",20,FALSE,NA,1,44
"32433",2016,12,31,366,"6",22,FALSE,NA,1,46
"32434",2016,1,1,1,"5",1,TRUE,"Homicide",1,49
"32435",2016,1,1,1,"5",1,TRUE,NA,5,49
"32436",2016,1,1,1,"5",3,TRUE,"Homicide",1,51
"32437",2016,1,1,1,"5",3,TRUE,NA,1,51
"32438",2016,1,1,1,"5",4,TRUE,"Accident",1,52
"32439",2016,1,1,1,"5",4,TRUE,NA,1,52
"32440",2016,1,1,1,"5",5,TRUE,"Accident",1,53
"32441",2016,1,1,1,"5",5,TRUE,NA,1,53
"32442",2016,1,1,1,"5",6,TRUE,NA,2,54
"32443",2016,1,1,1,"5",7,TRUE,"Homicide",1,55
